,review,label
227,진짜|sf|이|면서|롱|타임|영화|인데|보|고|나|서|허무|함|도|하나|없이|너무|잘|만들|어|진|걸작|이|다|.|개인|적|으로|위쇼|스키|감독|작품|중|에|제일|마음|에|듬|♡,1
228,마지막|에|감동|을|넣|으러|했|던|건|치명|적|실수,0
229,네이버|평점|에|1|점|준|건|첨|이|다|.|정말|이렇게|쓰레기|같|은|영화|가|있|구나|.|ㅋㅋ,0
230,패|륜|영화,0
231,도대체|왜|제목|이|맛있|는|인생|인|줄|모르|겠|음|너무|막장|임|ㅋㅋㅋ|ㅋㅋㅋ|재미|도|업|고,0
232,김기덕|감독|영화|중|에|이|영화|를|가장|좋|아|한다|.|재희|는|이|캐릭터|에|참|어울리|는|것|같|다|ㅎㅎ,1
233,없|어|져|버려|재미|교포|교육|책|만드|는|레|젼|드|편|빼|고|는|재미|없|어,0
234,반전|이|있|을|줄|알|았|는데|캐|서방|마지막|.|..|아|.|..|잊|을|수|없|을|거|에요,0
235,아|평점|1|도|아깝|다|감동|도|업|고|재미|도|업|고|영화|마지막|쯤|허탈|해서|내|가|이걸|왜|보|고|잇|지|?|이런|생각|듬|.|...,0
236,좋|은|영화|를|봐서|기분|이|좋|다,1
237,머|여|잼|낀|하|지만|시청|률|;;|6|.|6|이|머|에요|뉴스|보다|못|하|는|건데|에휴|;;|그래도|잘|했|음|;;,0
238,미리|쓰|는|우디앨런|의|귀엽|고|도|사랑|스러운|유서|적|농담,1
239,최고|의|드라마|~,1
240,전형|적|이|지만|지루|하|지|않|은|영화|.|잭|과|션|의|마음|이|참|예쁘|다|.,1
241,"스케이트보드|만|으로|는|안|되|겠|던지|온갖|진부|한|것|들|을|어설프|게|섞|었|다|.|인물|의|행동|은|그냥|이상|하|고|,|가끔|씩|들어가|는|슬로우|모션|장면|들|은|지루|하|기|만|하|다|.",0
242,재밌|어요|!|!!|개인|적|으로|완전|재미있|엇|어요|!,1
243,전|하|고자|하|는|메세지|는|알|겠|으나|너무|진부|하|고|지루|하|다|.|동화|같|은|이야기,0
244,우리|애|가|좋|아|하|네요|.|그래서|평점|10|점|.,1
245,아|ebs|에서|하|길래|또|봣는데|역시|는|역시|다|또|울|고|말|았|다|몇|번|을|봐도|눈물|못|참|는다,1
246,"말|이|필요|없|는|똑똑|한|영화|,|지적|유희|의|즐거움|을|담|다",1
247,봐도|봐도|질리|지|가|않|아요|~,1
248,이미|침몰|하|는|영화|에|온몸|을|던져|촬영|한|오인혜|가|불쌍|해|보일|지경|이|다,0
249,욕설|과|야한|장면|빼|면|그냥|애|들|영화|잖|아|.,0
250,조지밀러|가|왜|이런|걸,0
251,내용|연출|여러|가지|로|엉성|한|영화,0
252,내|인생|베스트|오브|베스트|10|위안|에|무조건|든다,1
253,너무|재밌|었|다|ㅋㅋ,1
254,"단순|한|추억|의|영화|그|이상|.|,",1
255,우연히|보|게|됐|는데|.|..|많|은|생각|을|하|게|되|네요|.|혁명|에|는|희생|이|따른다|.|.|정의|또는|국가|를|위해선|국민|의|희생|은|어쩔|수|가|없|군요|.,1
256,새로운|시도|없이|그냥|첩혈쌍웅|흉내|만|내|다가|마|는|영화|.|.,0
257,나|는|그닥|재미|가|있|지|않|네|.|.,0
258,그|들|의|사랑|을|다|이해|하|긴|어렵|지만|.|.|어느|정도|이해|할|수|있|었|던|것|같|았|던|.|.|추천|^^,1
259,아프|니까|청춘|이|다|희대|의|개소리|아픈|사람|도|널렸|다|라고|말|하|는|원장부|를|보|는|순간|분노|가|치밀|었|따|최우식|연기|10|점|.,1
260,"하아|,|,|,|지루|하|다|,|너무|장황|하|게|설명|하|려다|이상|한|영화|가|되|버림|,|,|,",0
261,내|가|봤|던|영화|중|최고|였|음|!|10|점|도|모자람,1
262,진짜|왠만해서|이런|말|안|하|고|싶|은데|죽여|버리|고|싶|다|.|내|시간|내|돈|;;;;;;;|뭐|하|자는|거|지|욕|나온다|^^|죽여버릴까|진짜,0
263,디카프리오|의|미모|와|연기력|은|역시|나|대단|했|지만|으어|.|.|퀴어|영화|인|것|도|그렇|고|등장인물|의|난해|한|행동|이|며|.|.|너무|이해|하|기|힘들|었|고|.|.|결국|디카|팬|심|으로|도|영화|를|다|보|지|못하|고|꺼버렸|다|.,0
264,아|진짜|재밌|다|이런|영화|다시|는|업|을|꺼|같|타,0
265,훈훈|함|.|....,1
266,아이|가|재미있|어|해요|-,1
267,글쎄|.|.|뻔한|스토리|지만|나름|재밌|게|봤|고|엔딩|은|좀|슬펐|건만|.|..|평점|이|이따|구야,1
268,여배우|들|의|열연|~~~|고은아|이쁘|네요|.|..,0
269,비둘기|씬|이|유비|나|관우|출연|시간|보다|세|곱절|길|다|.|비둘기|대전|.,0
270,남|들|이|안|하|는|짓|하|는|게|에|술|이|아니|라오,0
271,집중|할|수|밖에|없|는|영화|다,1
272,재밌|음|.|.|ㅋ|조아|조아|.|.,1
273,"어벤져|,|이탈자|,|사이보그|,|,|,|반담|의|3|대|명작|~",1
274,sm|세뇌|독재|영화,0
275,여자|주인공|슬립|입|고|나와서|계속|봤|음,1
276,문근영|을|위한|영화|.|.,1
277,A|~|C,0
278,웃기|긴|개뿔,0
279,영화|가|신선|하|네요|.|.|강혜정|정말|너무|멋져요|^-^*,1
280,본|영화|들|중|가장|.|..,0
281,허어|어|어|얼|ㅋㅋㅋ|이거|재미없|엉,0
282,진짜|김남길|사랑|해|너무|멋|잇|다|ㅠㅠ|♡,1
283,다시|보|아도|재밌|다|또|다른|시리즈|는|안|나오|나,1
284,배우|들|이|아깝|다|!|!!!,0
285,염기|가|뭔지|도|모르|는|생물학자|를|데려|갔으니|당연히|다|죽|지|ㅉㅉㅉ,0
286,끝|날|때울|뻔|했|다구요|진짜|ㅠㅠ|시즌|2|하|실|거|라는|거|알|고|잇|어요|!|!|ㅋㅋㅋ,1
287,이게|93|년|작|이|다|!|이게|!,1
288,어쩌면|씁쓸|한|결말|이|지만|덕분|에|먹먹|한|여운|이|남|는다|.|.|제임스|맥어보이|.|.,1
289,오랜만|에|진한|여운|이|남|는|영화|다|.|좋|다|.|..,1
290,"이것|도|저것|도|아닌|유치뽕|짝|스토리|,|어렸|을|땐|공|폰|줄|알|았|다|.",0
291,영혼|을|울리|는|수작|.|사랑|을|머리|로|이해|하|려고|하|지|마|라|.,1
292,영화|배경|음|왜|이렇게|촌|스러|80|년|말|90|년|초|영화|보|는|줄|.|..,0
293,이런|쓰레기|를|워터|보이즈|스윙걸즈|랑|비교|하|냐|전기세|도|아깝|다,0
294,남자|영화|이것|이|최고|다,1
295,첫|주|연작|이|기|때문|일까|?|고분|분투|하|는|김수로|가|안타깝|다,0
296,겉|만|핥|기|식|뭔가|자극|적|이|지|도|않|고|그렇|다고|웃기|지|도|않|은|드라마,0
297,"단언|컨대|,|최고|의|성장|영화|중|하나",1
298,한국|최초|의|영화|!|!,1
299,어릴|적|3|류|극장|에서|푹|빠져|봤|던|추억|의|영화|.|..,1
300,우선|전쟁|에서|목숨|을|잃|은|기자|분|들|과|군인|들|에게|10|점|을|드립니다|.|그리고|영화|가|참|가치|있|다고|느꼈|습니다|.|또|영화|의|재미|만|말씀|드리|자면|6|.|.|점|ㅎ|아무튼|좋|은|영화|한|번|쯤|꼭|보|시|길|바랍니다|~,1
301,이게|뭐|니|?|이게|.|..|ㅡ|ㅡ|+,0
302,"이|죽일|놈|의|드라마|,|,|미사|를|제자리|로|돌리|도|!",0
303,아무리|미스터|고|같|은|영화|여도|이현우|나오|면|10|점|임,1
304,책임지|지|못할|행동|하|지|말|자|.|...|제대로|안|키울|꺼|면|싸지르|지|마|라|.|.|진짜|.|...|천|벌|받|는다|.|...,1
305,와|.|.|장난|아니|시|네|.|..|이게|정말로|자연산|이|라니|.|...|남자|배우|가|나이|차이|도|좀|많이|나|보이|는|거|같|던데|조금|부럽|네요|.|.,1
306,예술|임,1
307,유령|의|집|과|같|은|소재|는|이제|지겨울|지경,0
308,"ㅉㅉ|말|이|안|나온다|.|.|ㅡ|.|,|ㅡ",1
309,은근히|감동|적|인|영화|~|난|재미있|게|봤|다|~^^,1
310,부인|의|불륜|을|남편|이|정리|한|영화|인|것|같|군요|.|그|이상|모|가|있|을까요|?,1
311,끝내|준다,1
312,어디|지방대|연극|영화|학부|졸업|작품|이|라고|하|면|수긍|갈만|한|작품|ㅋㅋ,0
313,따분|하|고|의미|없|었|던|삶|에|의미|를|부여|해|준|드라마,1
314,2|편|도|나름|흥미진진|한|데|핀|헤드|가|죽|은|게|좀|아쉬운|점|이|랄까|?,1
315,출연진|은|나름|빵빵|한데|내용|은|왜|그래|?|????????,0
316,"그냥|포르노|영화|수준|.|.|여배우|들|아니|전체|배우|들|의|연기|는|그냥|동네|학예회|수준|,|연출|도|b|급|?|아니|d|급|이|다|.|그냥|포르노|보|고|싶|으신|분|들|은|이거|보|시|는|걸|추천|할|정도|로|배|드신|빼|고|는|기억|에|하나|도|안|남|는다|.|마지막|복수|장면|배우|들|의|발연기|는|가관|이|였|다|진짜|.",0
317,권상우|송승헌|김인권|지성|꽃등심|에|랍|스타|에|인삼|에|전복|까지|좋|은|재료|들|로|쓰레기|를|만들|었|구나|.|배우|들|연기|는|나름|괜찮|은데|보|는|내내|개거|지|같|은|시나리오|연출|때문|에|화|가|다|나|드라|.|..|김해곤|이|란|감독|담|부턴|그냥|조연|단역|만|하|시|길,0
318,제작비|는|어디|로|?|아유|레디|투|더|막장|~|?,0
319,그|시절|엔|참|재미있|었|는데|지금|보|니|그|시절|만큼|은|아닌|듯|싶|다|.,1
320,재밌|네요|.|.,1
321,"최고|,|정말|최고|다|,|,",1
322,"박해일|의|연기|,|그|끝|은|어디|인가",1
323,뭐|여|.|...|야마다|군|과|7|인|의|마녀|남녀|주인공|모티브|여|?|완전|주인공|따라했|구먼|.|..|1|화|에서|사고|로|넘어져서|키스|하|는데|꺠어보니|체인지|됨|.|...|뭐|니|.|..,0
324,1|점|주|는|것|도|아까움,0
325,"일본|영화|특유|의|오|글|거림|은|한|스푼|빼|고|,|그|특유|의|잔잔|한|감동|을|한|스푼|더한|.|.|재밌|었|어요|후카츠에리|영화|는|믿|고|보|네요|^^",1
326,아악|밑|에|분|설명|ㅋㅋ|ㅋㅋ,0
327,내|살|다|1|점|주|는|영화|는|또|처음|이|네|.|정신없|어,0
328,만드|냐고|고생|하|고|보|냐고|고생|하|고,0
329,감독|이|나쁜|녀석|이|다|.|..,0
330,너무너무|재밌|어,1
331,배우|들|의|섬세|한|연기|와|평범|한|남자|가|특정|사건|으로|극|으로|치닫|게|되|는|스토리|가|잘|어|울|어|졌|네요|!,1
332,정말|시간|아까운|영화|.|잠깐|씩|나오|는|파쿠|르|외|에|는|아무것|도|없|다|.,0
333,"초반|중반|에|는|코미디|고|.|.|후반|가|면|.|...|가족|,|희생|이|라는|걸|알|게|되|는|영화",1
334,짱깨|들|자체|가|유치|하|니까|영화|도|관객|성향|에|맞|게|유치|하|게|만드|는|거|겠|지|.|.|가뭄|에|콩|나|듯|좋|은|영화|하나|씩|만들|어|내|고|.|.|충무로|도|마찬가지|고,0
335,쉽|게|잊혀질|천만|관객|영화,0
336,"권태|로운|삶|을|한바탕|뒤흔든|욕정|,|집착|,|질투|,|광기|.|그러나|그|에겐|사랑|이|었|다|.",1
337,이런|영화|는|인물|들|의|선택|에|설득력|이|있|어야|말|이|지|.|왜|극단|으로|만|치닫|는지|.|.|ㅉㅉ,0
338,여배우|의|발연기,0
339,홍상수|하|면|불|륜|이|떠오름|.|..|영화|주제|가|좀|불륜|스러움|찝찝|한|그런|거,0
340,학교|가|서|봤|는데|구라|안|까|고|40|명|중|나포|함|3|명|빼|고|다|잤|음|.|.--;,0
341,지루함|의|극치|박진감|제로,0
342,"오늘|시사회|갔다왔|어요|~!|다큐멘터리|라|처음|엔|지루|할|거|같|아서|걱정|했|는데|,|중간|중간|웃음|이|터지|는|장면|도|많|아서|좋|았|어요|~|미혼모|들|의|진실|한|일상|이나|얘기|듣|고|좋|았|고|남녀|모두|에게|추천|입|니당|!",1
343,우|웩|올라|오|는|줄|알|았|다|쓰레기|영화,0
344,힘든|상황|을|잘|견뎌|내|고|자신|을|삶|을|개척|한|가비노|에게|박수|를|보냅니다|.,1
345,시간|아깝|습니다|보|지|마세요|우리|의|2|시간|은|소중|하|니까요,0
346,"3|류|,|진부|한|드라마",0
347,뭐|냐|?|이거|는,0
348,영화|마음|이|속편|이|었|던|가|아니|면|어린이|영화|수준|의|한계|성|인가,0
349,마지막|음악|이|좋|아서|9|점,1
350,엔|-|우|-?|가|계속|떠오름|ㅎ,1
351,내|가|이걸|끝|까지|봐야|하나|.|..|싶|은|영화|다|.|.,0
352,"너무|진하|다|못해|,|숨|이|막혀|버릴|지경|이|다|.",1
353,이걸|10|점|준|사람|들|은|진정|영화|보|기|는|한|건가|?,0
354,좋|다|.|하지만|이|정도|영화|에|그렇게|많|은|의미|를|부여|하|는|게|정당|한|일|인가|?,1
355,나|의|정체|성|을|생각|해본다|지만|지금|현재|사|는|세상|은|그럴|여유|를|보일|수|도|약한|모습|을|보일|수|도|없|다|.,0
356,니|가|매일|다니|는|골목|그곳|만|그대로|있|어|주|면|돼,1
357,왜|18|세|야|?|조제|는|15|세|면서|-_-,1
358,볼|만|한|영화|다|.|음악|넘|좋|고|특히|결말|에|나온|음악|이|좋|았|음|.|저우쉰|과|금성무|연기|잘|했|다|.,1
359,shy|1|님|답변|요|1|번|은|총|쏜|여자|가|목사|의|내|연녀|임|둘|이|벗|은|사진|나옴|그리고|다시|등장|않|함|2|번|은|나비|캐릭터|개연|성|만들|기|가|여기|서|키포인트|3|번|은|총|은|두|발|짜리|한발|은|동생|한발|은|자기|를|위함|은데|엄마|한테|쏘|지|않|고|강|간녀|쏘|면|나비|두|마리|가|날라가|면서,1
360,애니메이션|보단|부진|한|느낌|이|들|지만|그래도|비밥|이|다|.,1
361,진짜|배급사|무|뇌|충|들|인가|ㅋㅋㅋ|개|망|작|영화|의|후|속편|인|양|제목|을|갖|다|붙였|네|ㅋㅋ|원제목|을|쓰|면|궁금|해서|보|겠|지만|7|광구|후속|이|라|믿|는|사람|은|절대|안|볼|듯|ㅋㅋㅋ,0
362,영화|는|킬링|타임|용|미친|연기|는|골든|글로브|주|연급,1
363,무슨|말|하|는|영화|냐|~~|만화책|으로|나왔|으면|사람|얼굴|만|나와서|말|만|나오|는|거|같|다,0
364,대단|한|영화|주인공|들|연기력|도|굿|~,1
365,명작|블레이드|러너|를|아주|그냥|ㅉㅉㅉㅉㅉㅉㅉㅉㅉ,0
366,나|참|네이버|평점|보고|완전|기대|하|면서|봤|는데|개|실망|;;|이건|뭐|아버지|랑|의|관계|도|나빴|다가|마지막|엔|흐지부지|하|게|처리|하|고|생각|보다|그렇게|주인공|이|겪|는|어려움|도|없|더만|코치|랑|감독|도|레알|현자|임|다|받|아|주|고|다|용서|해|주|고|;;,0
367,50|대|에|도|불구|하|고|힘든|액션|을|소화|시키|는|최고|의|배우|!,1
368,개인|적|으로|서편제|와|동급|으로|평가|하|는|작품|!,1
369,저|만|이|영화|보|고|울|었|나요|.|왠지|위|로|받|는|느낌|을|갖|게|해|준|영화|.,1
370,왜|이|영화|평점|이|낮|지|?|ㅠ|감동|은|깊|은데|끝|이|급|끝낸|거|같|은|느낌|이|있|다|.|하지만|난|재|밋|게|봤|고|.|이|영화|에서|메인|사진|이|많이|나오|더라|.|.|ㅎㅎㅎ|쨋|든|나쁘|지|않|았|음,1
371,집|에서|보|는데|신랑|이|자꾸|빨리|감기|하|라는|데|아냐|.|.|아직|본격|적|인|시작|안|햇|잖아|.|.|좀|더|기다려|보|자|.|.|이러|는데|마치|영화|필름|이|손상|된|거|처럼|갑작스럽|게|영화|가|끝남|.|..|보|기|전|에|평점|찾아볼|껄|.|.|요새|야동|이|더|스토리|있|을|듯|.|.,0
372,가정|파탄|과정|을|아름답|게|수식|해|놓|은|영화,0
373,이|영화|를|재밌|게|보|았|습니다|.,1
374,토니|쟈|액션|영화|는|좀|파괴력|있|고|시원시원|한|게|어울리|는|듯|뒤|로|갈수록|무용|이|.|.,0
375,"좀|전|에|OCN|에서|두|액션|배우|를|만났|습니다|.|잘|보|았|어요|,|재밌|게|요|.|지루|하|지|않|고|스토리|전개|도|빠르|구요|.|평론가|라고|칼럼|쓰|시|고|기자|신분|으로|말씀|하|시|는|분|들|.|..|주관|적|생각|이|면서|평가|절|하|는|이유|는|액션|배우|라서|그런|건가요|?|!|저|나름|대로|재밌|게|봤|는데|!|왜|그러|시|지|!",1
376,기자|평론가|들|써|논|것|좀|봐라|.|.|참|.|한심|하|다,1
377,"""|0|점|은|못|주|네|ㅋ|성유리|""""|아|불|결해|""""|라고|일침|ㅋ|""",0
378,솔직히|이번|편|은|너무|실망|스럽|다|그림|체도|엉성|하|고|스토리|도|영|뭔가|정성|이|많이|빠졌|다고|할까,0
379,100|년|이|지나|도|그|때|사람|들|도|보|고|감동|받|을|마스터|피스|!,1
380,요|근래|본|영화|중|에|가장|좋|은|영화|를|본|것|같|습니다,1
381,설득력|없|는|전개|+|신선|함|없|는|전형|적|인|스토리|+|막장|적|요소|+|평점|알|바|까지|말|그대로|1|점,0
382,별점|1|점|주|기|도|아까운|영화|구만|쓰레기|영화|개|나|줘|버려라|그리고|이딴|거|만든|감독|학력|이|중|졸|인가|?|그러니깐|비판|하|지|법|을|지켜야|큰소리치|지|지키|지|도|않|으면서|뭘|비판|이|야|개|같|은|영화,0
383,이게|머|야|ㅡㅡ포스터보고|괜히|기대|했|더만,0
384,정말|오래|전|에|본|영화|인데|도|볼|때|마다|마음|이|찡|해집니다|ㅠㅠ,1
385,으하하|~|너무|웃기|네,1
386,장태정|이|너무|싫|어요|병원|에서|의식|잃|은|척|웃|는데|소름|끼쳤|어요|무서워서|못|보|겠|어요|장태정|은|사흘|동안|화장실|도|안|가|나|봐요,0
387,이렇게|오래|가슴|아픈데|감동|스럽|기|는|첨|!,1
388,지나친|왜곡|은|곤란|.|.|김치양|.|..|강조|.|.|천추|태후|.|.,0
389,정말|재미없|다|-_-,0
390,"이|걸작|을|아직|안|본|사람|이|있|단|말|인가|.|..|음악|만|으로|도|볼|가치|가|있|는데|,|영상|/|액션|/|로맨스|머|하나|장엄|하|지|않|은|게|없|다|.",1
391,처량|한|영화,0
392,이게|뭐|야|?|확실히|벗|던지|.|.,0
393,진짜|재밌|게|봤|습니다|~|너무너무|그래픽|도|화려|하|고|~|재밌|었|어요|!|!,1
394,별반|개|도|아깝|다|보|는|내내|잠|깰|려고|혼났|다,0
395,진짜|무섭|다|아직|도|생각나|영화관|에서|공포|영화|안|보|게|됫음,1
396,ㅎㅎㅎ|걍|웃|김|편하|게|즐길|영화|ㅋ,1
397,방금|봤|는데|마|눌|엄청|우|네요|.|나|도|코끝|이|찡하|고|.,1
398,"라푼젤|,|겨울|왕국|에|지|지|않|을|명작|!|!|화려|한|색채감|이랑|감동|과|재미|까지|있|는|영화|다|.|엔딩|곡|이|너무|좋|아서|여운|마저|즐거운|영화|였|다|.",1
399,"너무|스토리|가|지루|하|고|느린|진행|이|답답|하|고|,|별로|.|..|재미|도|.|.",0
400,10|여|년|전|헐크|를|처음|봤|을|때|는|그다지|큰|재미|를|못|느꼈|지만|몇|일전|다시|봤|더니|인크레더블|보다|더|재밌|다|.|다만|처음|개봉|당시|엔|시대|를|너무|앞서|나간|듯|해서|아쉽|긴|하|다|.|인크레더블|의|라스트|씬|과|헐크|1|의|전체|적|인|내용|이|합쳐|졌으면|대박|쳤|을|듯|.,1
401,"이|드라마|.|..|너무|뻔하|고|극|적|이|다|.|..|말|도|안|되|는|악역|에|김민준|의|발연기|,|전도연|때문|에|봤|지만|개인|적|으로|정말|재미없|엇|음|.|.",0
402,유로|트립|보다|훨훨훨|~|씬|더|웃기|고|재밌|다|.|.|ㅎㅎ,1
403,더빙|이|아닌|원판|으로|봐서|너무|좋|았|고|재밌|네요|~,1
404,A|brilliant|example|of|the|dangers|of|making|a|movie|without|a|script|it|'|s|crap,0
405,소블|리|~♥|공|블리|~♥,1
406,쌩|뚱|맞|진|않|은|거|같|은데|;|ㅎ,1
407,진짜|82|년|코|난|더|바바리|안|은|열|번|을|봐도|재미있|고|인상|깊|은데|이건|뭐|어린이|용|만화|스타일|이|네|코난|도|넘|못|생|겻|고|.,0
408,정말|재미있|는|드라마|^^,1
409,뻔한|코메디|물|의|뻔한|재미|.,0
410,뜬금없이|장근석|이|왜|나오|냐|?|ㅋㅋ|겁나|뜬|끔|없|음,0
411,역시|여자|들|은|남자|가|수차례|나|바람|피워도|결국|그다지|상관없|나|보|군,0
412,tv|전기세|가|아깝|다|!|!!,0
413,뭐|야|이게|.|...,0
414,한국|영화|왜|이래|아|!|!,0
415,조페시|는|갬|비니|그|자체|.|..,1
416,내|가|멍청|한|건|쥐|.|.|감독|정신|세계|가|이상|한|건|쥐|.|..|김기덕|감독|보다|더|어렵|네|.|..,0
417,이|영화|는|원작|을|읽|을|의무|를|주려|하|고|있|다|.,0
418,나|공포|영화|좋|아|하|는데|정말|이거|보|면|후회|한다|~|내용|도|전개|도|구성|도|모두|엉망진창,0
419,존|잼|!|!!!|그|와중|에|마틴|졸|귀|ㅋㅋㅋ,1
420,역시|톰|쿠르즈|스케일|크|고|CG|정말|대단|해요|역시|나|입니다,1
421,말학|대|같|아서|별로|네요|내|말|내|가|죽이|겟|다는|데|ㄷ|ㄷ|이럼|극|현|.|.|비추|영화|임|감동|을|무기|로|그냥|말학|대임|.|.|실화|라던|대|그냥|말학|대|죠|.|.,0
422,진심|재미없|음|.,0
423,기대|안|하|고|봤|는데|.|.|근데도|.|.|실망|이|야|.|.|ㅠ|나|도|졸|렸|어|.|ㅠ,0
424,어휴|쓰레기|영화|수준|이런|거|왜|만드|나|몰라,0
425,막장|ㅋㅋ|삼|형제|랑|돌아가|며|사|는|여자|도|이해|불가|지만|동생|여자|취하|고|멀리|떠나|버린|브레드|피트|는|어떻게|이해|를|해야|할지|도무지|.|..|ㅡㅡ|사람|들|되게|개방|적|이|구나|ㅋㅋ|이런|게|남자|의|로망|이|라니|남자|들|무섭|다|;;,0
426,또|하나|의|캐|쓰레기|귀환|!,0
427,보영|누나,1
428,ㅋㅋ|ㅋㅋ|아|놔|웃음|이|한가득|~~!,0
429,"매해|한|번|씩|꼭|다시|보|는|드라마|입니다|.|..|봐도|봐도|여운|이|사라지|지|않|는|참|아름다운|드라마|입니다|.|.|개인|적|으로|김은숙|작가|최고|의|작품|은|지금|까지|도|,|앞|으로|도|'|연인|'|일거|라|생각|합니다|.|.|제|평생|소장|하|고|픈|작품|입니다|.",1
430,갑작|스러|온|앤|딩|.|멀|보여|준거|지|?,0
431,쩝|.|.|완전|.|.|허접|.|..,0
432,제|가|원래|7|점|줄려고|했|지만|9|점주|는|이유|?|간호사|누님|이|요|.|(|헤헤헤|~),1
433,보|는|사람|까지|긴장|하|게|만드|는|유아|인|연기|정말|쩐|다|ㅠ|.|ㅠ|너무|재미있|어요|진짜|어쩔|ㅠ|.|ㅠ,1
434,조윤희|오해|하|는|게|너무|많|다|.|.,1
435,재|밋|다|.,1
436,캬|.|.|굿|.|ㅋㅋ|ㅋㅋ,1
437,꿈꾸|는|듯|한|기분|~~,1
438,"기대|안|하|고|봤|는데|,|,|볼|만|했|다|.|굿|~~",1
439,잭|니콜슨|의|명연기|가|돋보이|는|수작|입니다|~~,1
440,"""|s|본부|""""|그린|로즈|,|하|고|다른|점|이|!|?|마왕|평점|하|고|생각나|평점|하|고|가|는|1|人|""",1
441,지금|생각|하|니|대단히|수준|낮|은|영화|다,0
442,콜린퍼스|는|마크|다아시|그|자체|다|.|.|연기|가|연기|같|지|않|음,1
443,정말|유쾌|하|게|봤|던|영화|!|캐스팅|도|좋|구|즐겁|게|봤|습니다,1
444,스텝업|4|포역|시|재미있|다|빨리|스텝업|올인|보|고|싶|다,1
445,굿,1
446,잼|있|어요|첨|부터|끝|까지|흥미|진진|한글|문자|자막|이|좀|어색|하|긴|했|지만|ㅎㅎ|리암니슨|이|나오|는|영화|는|모두|최고|!,1
447,마음|에|듭니다|.,1
448,sf|좋|아|해서|디비|디방|에서|포스터|만|보|고|이름|봐뒀|다가|다운|받|았|는데|이건|뭥미|.|....|코미디|네|ㅋㅋㅋ|ㅋㅋㅋ|ㅋㅋㅋ|ㅋㅋ,0
449,죄|와|실수|는|모든|불행|은|나|의|죄|에서|온|것|이|다|그리고|그|상황|을|변화|시키|는|길|은|회개|하|여|예수|님|의|피|로|양심|의|자유|를|찾|는|길|이|라는|걸|다시금|확증|하|게|해|주|는|메세지|강력|한|작품|.,1
450,안|귀여워|여,0
451,심형래|감독|님|응원|합니다|^^|ㅎ,1
452,동양|을|품|은|서양|영화,1
453,아우|~|이|영화|진짜|쓰레기|네|.|.,0
454,항상|떠오르|는|영화|.|...|그곳|에서|다른|사람|행복|하|게|해|줬|던|것|만큼|행복|하|세요|!|많이|그리울|거|예요|.|..,1
455,걍|그러|네요|졸|ㄴ|ㄱ|욷|?|졸리우|다,0
456,외모|가|떨어지|는|여배우|들|이|입|으로|떠|든다|.|.,0
457,연계|성|이|말|도|안|되|는|영화|.|갑자기|내|가|범인|이|지롱|~~|하|는|반전|아닌|반전|은|뭐|야,0
458,보내|는|내내|궁금증|은|유발|하|지만|지루|하|게|끝나|버림|.,0
459,평점|이|머|이리|낮|어|?|?,1
460,뭔가|아련|하|네요|.|..|감성|을|충분히|자극|시켜|준|것|같|습니다,1
461,사람|이|계속|죽|어서|맘|에|안|들|었|지만|성룡|의|연기|는|일품|(|一品|)|이|었|다|.,1
462,네이버|에|장르|가|코미디|라고|써|있|어서|심히|놀랐|다|그런데|SF|라고|써|있|는|걸|보|고|두|번|놀랐|다,0
463,"잔잔히|밀려오|는|감동|,|,|엔딩|도|멋지|고|살며시|눈물|을|.|..|전생|은|참|가슴|아픈|일|이|죠|.|.",1
464,상당히|좋|은|배우|들|이|완전|막장|영화|에|나온|경우,0
465,재미없|어|.|.|1|점|준거|중|한국|영화|죄다|9|~|10|점|준|M|창|있|네,0
466,이거|왜|만들|다|말|었|어,0
467,우리|나라|개티|즌|수준|이|란|게|엑스맨|보고|10|점|주|고|이거|보고|1|점|주|면|초딩|취급|하|는|건가|?|난해|한|영화|보|고|자기|는|이해|를|했으니|10|점|주|는|거|라고|잘난|척|하|는|게|제일|한심|하|고|무식|한|거|다|.|개념|없|는|놈|들|아|.|진짜|멍청|한|놈|들|참|많|아|.|..,0
468,나|에겐|의미|보단|흥미|로운|상황|들|의|나열|이|재미있|었|다|.,1
469,[|IMDB|7|.|4|/|10|]|내|가|태어난|즈음|의|시절|을|보|기|위해|무려|블|루|레이|로|감상|하|였|지만|.|.|감독|까지|바보|일|줄|이|야|.,0
470,스토리|도|엉성|하|고|액션|도|무슨|이종|격투기|의|기술|전수|하|러|만든|건지|.,0
471,"사랑|의|조건|은|서로|를|있|는|그대로|를|받|아|들이|는|것|에서|출발|한다|.|그리고|서로|의|소외|를|감싸안|아|줄|수|있|는|것|,|그것|이|바로|진정|한|사랑|의|조건|이|다|.",1
472,이건|머|냐|.|.;;|태극|권|을|배운|옹|박이|냐|;;,0
473,이|영화|제목|이|헷갈려서|이제|찾|았|네요|.|정말|재밌|게|본|영화|구요|.|..|눈물|펑펑|납니다,1
474,어느|정도|성격|을|따라|하|려는|노력|도|없이|그냥|밑그림|만|가져다|쓴|창작극|.|노아|가|믿음|으로|수|OO|걸쳐|만든|걸|웬|돌덩이|들|이|방주|다|만들|어|주|냐|.|깜짝|이|야|!|마지막|에|아로노프스키|이름|이|반전|이|다|.,0
475,남주|헤어|스타일|왜|저래|.|..?|가|게|분|신노|찌|쯔|!|!!!,0
