Unnamed: 0,review,label
5764,콤|럼|비아|는|애니메이션|진짜|못|만든|다|.|대표작|이|이거|하고|<|하늘|에서|음식|이|내린다면|>|이|니|.,0
1313,배우|들|연기|매우|좋|고|들마|내용|도|흥미|진진|두|배우|케미|가|최고|네요,1
2125,지금|의|키아누리브스|만|알|고|계신다면|정말|보|는|거|추천|이|에요|.|귀여운|모습|에|덕|질|바로|하|실|거|같|은데|.|...,1
2991,정말|웃기|고|재미있|다,1
61,가이|리치|의|젊|은|센스|와|재기|가|넘치|던|시기|.,1
2583,두|배우|는|너무|도|잘|어울린다|.|명연기|도|.,1
1016,부드럽|고|무거운|영화|자연스레|이야기|를|따라가|보|자,1
6744,대인|기피|사회|불안|알|게|머|야|머|그런|정신병|인듯|.|인상|적|인|것|은|세상|모든|사람|이|악마|로|보이|는|환영|이|꽤|잘|묘사|됨|.|모든|사람|을|믿|을|수|없|는|화병|을|조금|이|라도|연상|한다면|그런|환영|이|금방|공감|될|듯|.,1
6027,4|가|무슨|의미|인지|?|안|봤|지만,0
5814,최고|가슴|이|먹먹해|지|고|영상|도|너무|좋|고|여운|이|남|는|영화|.|.|마지막|황제|가|하|는|대사|는|아직|도|기억|에|남|는다,1
8589,가정|과|꿈|희망|정치|풍자|모두|를|전달|하|고자|했|던|것|같|네요|.|스토리|도|탄탄|하|고|좋|네요,1
2058,처음|봤|을|땐|내용|도|이해|안|가|고|재미없|었|는데|두|번|/|세|번|보|니깐|정말|명작|이|란|게|느껴진다|.|.|ost|너무|좋|고|빠|삐|용|드가|.|.|쩌|러|ㅠ,1
2531,sf|면|뭘|하나|?|감독|의|시선|은|조선|시대|이|건만|.|.|ㅡㅡ,0
8297,버피|보다|재미|만|좋|던데|뭘|.|.|물론|버피|도|재밌|징|.,1
5216,항상|영화|들|은|시리즈|3|에서|망하|더라,0
6561,완전|재미없|어|ㅡㅡ|예고편|에|낚|었|다,0
2481,한|15|년|전|에|본|거|같|다|그때|쇼킹|했|던|기억|때문|에|다시|한|번|봤|는데|그|당시|에|그냥|보|는|거|랑|지금|나이|먹|고|이해|하|면서|보|는|거|랑|차원|이|다르|더라|몰|입감|최고|공포|영화|중|에|최고|라|자부|한다,1
5303,평점|이|객관적으로|8|점|이상|되|어야|된다고|생각|해서|10|점|줌,1
7279,스토리텔링|보다|는|지브리|의|감성|과|색채|를|천천히|음미|해|보|는|것|이|좋|다|.,1
3009,이게|뭐|하|는|영화|야|!,0
4947,더|뮤지컬|제작사|필름|북|은|체불|임금|을|해결|해|주|세요,0
7092,이게|진짜|히어로|물|이|다|.,1
3137,연예인|더빙|따위|를|하|는|사람|들|돈|을|이따위|로|벌|고|싶|나|?|연예인|더빙|이나|하|다니|정말|한심|하|다|.,0
2934,올해|최악|의|영화|ㅋㅋㅋ|도대체|영활|보|는|기준점|이|어떻게|되|는|사람|들|이|이게|재밌|다는|건지|궁금|하|다,0
14,"시|퀄을|빙자|한|뮤직|비디오|같|기|도|하|고|,|시|퀄을|흉내|낸|LG|홍보물|같|기|도|하|고",0
2042,오래|연애|하|는|것|이|아니|라|오래오래|행복|하|게|사랑|하|자|.,1
3625,쩝|.|..,0
3532,여자|가|구더기|를|보|고|식겁|하|는|모습|을|그린|작품,0
241,짧|은|영화|라|고민|하|면서|봤|는데|절대|후회|안|합니다|ㅎ|머|쪼금|아쉽|긴|하|지만|ㅎㅎ,1
2804,공포|나|재난|영화|가|아니|라|아예|대놓고|비급|크리|쳐|개|그물|임|ㅋㅋ|음악|완전|흥겹|다|ㅋ|5|점|정도|가|적당|한|거|같|은데|평점|이|좀|높|아서|ㅋㅋ,0
8560,"""|초능력|과|염력|이|라는|소재|를|,|따뜻|하|고|애틋|한|전원|드라마|로|펼쳐|낸|각본|과|연출력|이|,|그야말로|일품|이|다|.|아울러|,|훌륭|한|변호|+|홍보|메시지|까지|!|""""|우리|는|마녀|가|아니|야|!|인간|의|잠재력|을|무한대|로|끌어올려|,|인류|발전|을|이루|려는|것|뿐|이|야|!|""""|OK|,|갓|잇|~!""",1
3507,이걸|왜|지금|와서야|봤|는지|.|.!|시간|가|는|줄|모르|게|봤|네요|재밌|어요|~~,1
1373,나|에겐|묘한|추억|이|있|어서|비디오|도|소장|중|.|...|지금|보|면|재미|는|그닥|없|지만|.|추억|영화,1
8217,잘|만들|어|진|연극|을|보|는|듯|한|영화,1
2625,현대인|의|소통|과|단절|그|영원|한|숙제|!|마지막|장면|에서|처절|하|게|울|던|양귀매|!,1
6265,재미|서|좀|야하|긴|하|지만,1
4262,슬프|고|감동|적|이|네요|.|이런|사람|들|이|많|아|지|기|를|.|..!,1
7275,여기|천정명|나왔|구나|!|미안|해|몰라|봤|어|!,0
8263,음악|영화|중|에|에이급|이|네요|ㅋ,1
2336,세|번|은|본|거|같|은|데|볼|때|마다|재밌|다|.|최근|감상|은|어쌔신|크리드|3|를|하|고|난|뒤|.,1
8697,범죄|도|범죄지|만|전라도|출신|사람|이|범죄|저지른|게|그렇게|싫|으세요|?|왜|애꿎|은|강원도|를|.|.,0
5670,기대|했|던|것|이하|.|.|재미없|음|.|.,0
761,엄청난|영화|구만|기대|안|하|고|보|면|대박,1
6767,옛날|생각난다|.|돌아가|고|싶|다|.,1
3824,"아이언맨|,|토르|,|헐크|,|캡틴|아메리카|+|블랙|위|도우|,|호크아이|,|닉|퓨리|등|+|로키|.|이|모든|히어로|들|을|한|곳|에|모아|놓|은|것|만|으로|도|찬사|받|아|마땅|한|영화|.|거기|에|유쾌|한|조크|와|엄청난|스케일|의|액션|,|그리고|개성|강한|4|명|의|히어로|들|의|환상|적|인|조합|.|아이언맨|이|MCU|의|시작|이|었|다면|어벤져스|는|MCU|전성기|의|시작|임|굿",1
285,실망|4|점|도|전작|덕분|에|받|을|만|한|점수,0
9220,지루|하|네유|.|여자|성기|막|말|하|고|여성|누드|사진|이|나오|는|데|도|12|세|이상|관람|가|네유|.,0
7677,오|엔딩|짱|.|.|어릴|때|봤|는데|참|충격|이|면서|도|최고|였었|던,1
4758,칸|나가|.|..|아니|잖아|ㅠㅠㅠㅠㅠㅠ,0
7,티비|에서|하|길래|봤|는데|OO|재|밌자나ㅠㅠㅠ|난|진짜|평점|땜|에|놓친|영화|개|많|은|듯|.|..|평점|구려|서|안|보|다가|나중|에|티비|나|다운|받|아|보|면|개|재미,1
7941,역시|유희왕,1
5131,정말|시간|이|아깝|다|ㅠ|ㅠ,0
1482,블랙|코메디|로|는|최|고급|수준|.|평점|에|낚이|지|말|길,1
3390,연우진|씨|좋|아|욯ㅎㅎㅎ,1
5375,살인|미수|는|사과|로|끝|날일|이|아니|죠|.|.|-_-;;|이해|불가,0
5801,재미없|어요,0
8348,범인|OO|새끼야|애|를|상대|로|돈|을|뺐|는|게|인간|이|냐|OO|새끼야|자수|하|라|제발|어그|로|작작|끌|고,1
945,과연|이|영화|를|잠들|거나|졸지|도|안|고|30|분|이상|볼|수|있|을까|?,0
8782,영상|너무|좋|네요|~,1
9741,"""|되|도|안|한|영화|만들|어|가지|고|서두|에|""""|국민|을|분노|케|할|""""|이|라는|말|로|사람|들|을|현혹|만|시키|고|.|그냥|묻|어|갈라는|게|너무|극|혐|이|다|.|쓰래|기|밖|에|생각|안|난다|.|""",0
1385,볼|만|하네|용|ㅎ,1
3559,어릴|때|본|최고|의|액션|영화,1
9919,소재|는|좋|았|으나|이끄|는|방식|은|너무나|형식|적|으로|지루|하|다,0
5997,롱|기스트|야드|를|먼저|봐서|그런지|진짜|쓰레기|.|.|특히|주인공|진짜|맘|에|안|든다,0
2086,이스트우드|완전|비호|감|ㅡㅡㅋ,0
2087,"학교|에서|이거|보여|주|니깐|졸려|죽|는|줄|알|았|다|.|하필|담임|이|라|자지|도|못하|고|,|,|진짜|재미없|음|.|.",0
4364,정말|OO|같|은|내용|의|만화|이|다|역시|초등|학교|만|졸업|하|면|얼마나|대가리|가|OO|같|고|지멋대로|이|고|자기|중심|적|인지|잘|알|수|가|있|는|만화|다|정말|여주인공|을|패|죽이|고|싶|은|영화|는|이|영화|가|처음|이|었|다,0
2379,적절|한|평점|은|7|.|4|정도|된다고|생각|함,1
5332,제|가|드라마|에|빠져서|이런|리뷰|까지|쓰|고|있|네요|.|힐러|!|지창욱|!|!|대박|!|!!,1
2238,핵|노|잼|호러|물|매니아|들|은|절대|보|지|마시|길|.|..|시간|낭비|;;;,0
5348,정말|이지애|들장|난|같|은|작위|적|스토리|는|비틀즈|에|대한|오마|쥬|가|아닌|능멸|이란|생|각이|들|정도,0
7779,최고|였|습니다|.|여운|이|많이|남|는|작품|입니다|.,1
4757,다운|받|아|봈다|.|개인|적|으론|공감|한다|.|저런|선생|들|지금|도|많|다|.|하지만|공표|영화|와|잔혹|하|기|만|영화|를|착각|한|게|아닐까|?,0
6755,"나름|대로|재미|는|있|는데|,|가치|는|재미|만큼|없|는|영화|.",0
9735,ㅡㅡ|데스노트|인|줄|알|고,0
6223,평점|이|왜|이리|낮|아|재밌|구먼,1
6055,최고|.|.|열자|까지|필요|할까|.|...,1
1430,일본|영화|는|왜|이렇게|재미없|냐,0
4638,너무|재밌|어요|윤시윤|♥|박신혜|넘|잘|어울림,1
778,조용|하|면서|도|유쾌|하|다|!|!!,1
9703,문제|많|은|세상|그림책|.|이거|다|맞춰|가|며|살|아야|하나|?,1
8950,우디|알렌|의|영화|를|보|면|희극|이|란|게|이런|것|이|라는|게|느껴진다|.,1
1519,조조|:|이놈|의|목|을|쳐라|!,0
3014,어릴|때|TV|에서|봤|지만|그때|당시|에|도|재미없|었|던|영화|중|하나|.|식|인|사자|잡|는다나|머|라나|.|굳이|찾|아|볼|필요|는|없|음|.|후반부|에|시시|하|게|엔딩|.,0
6924,짱|이|다|또|보|고|싶|은데|똘|볼|수|있|나|누가|좀|가르쳐|주|세요|~,1
1224,최악|이|다|.|.|내용|이|없|다|.|.,0
9773,오늘|밭|는데|재미|있|음|어른|도|재미있|음,1
5224,잘생긴|크리스파인|때문|에|10|점|준다|ㅎ,1
9434,쨔앙,1
8672,꼭|봐라|.|.|꼭|봐야|한다|.|.,1
2918,제이미벨|이|있|어서|행복|.|..|데이빗맥킨지|에겐|감사|.|..,1
6132,주관|적|으로|2|점|짜리|임|더|도|덜|도|아니|고,0
6540,이런|심각|한|영화|가|재밌|다|.|.|여배우|들|의|팜|므파탈이|끝장|을|낸다|.,1
3440,김기덕|감독|님|작품|잘|봤|습니다|.|윤계상|연기|도|훌륭|하|네요,1
8137,내|가|어렸|을|때|기억나|는|드라마|는|이게|최고|였|음|ㅋㅋㅋ,1
5831,도대체|왜|이|이야기|가|시작|되|는지|에|대한|설명|이|전혀|없|다|.|개연|성|부족|하|고|이야기|할|거리|는,0
4007,초반|에|는|좀|지루|하|다고|느끼|겠|지만|몇|편|본|후|당신|은|절대|잠|을|못|잔다|.,1
7927,아들놈|은|끝|까지|아빠|한테|미안|한|감정|없|어|.|.|ㅠ|소재|가|신선|했|는데|영화|자체|는|메시지|도|모호|하|고|스토리|가|짜임새|있|지|않|은|것|같|다|.,0
9288,1|점|도|아깝|ㅡㅡ|끝|까지|봤|는데|언제|공포|가|나왓|는지|모르|겟|다,0
7201,원주율|만들|기|프로젝트,0
130,"평점|치고|상당히|재미없|고|진부|하|고|식상|한|.|..|재미|로|보|려면|포기|하|고|,|꼭|학창|시절|학교|에서|교훈|영화|틀|어|줄|때|나|볼|만|한|영화|.|보|다가|딴|거|했|다",0
3621,최고|의|범죄|수사|드라마|시즌|3|는|안|나올|거|같|은|마지막|에|완전|서운|함|ㅜㅜ시즌|3|만들|어|주|셈|F|잡|아야|져,1
3833,하|.|..|답|이|없|네요|.,0
9668,평점|이|너무|높|다|.|..|그럭저럭|볼|만|한|영화|시사|하|는|부분|이나|그런|것|없이|소재|는|너무|좋|았|다|그러나|그|이상|도|그|이하|도|보여|주|지|못한|밋밋|한|영화,0
4624,뭐|야|이건,0
6778,와|하하하|내|가|본|수천|편|의|영화|중|3|대|쓰레기|영화|에|들어가|는|영화|입니다|.|CG|개판|에|스토리|개판|에|결말|도|개판|ㅎㅎ|영화|보다|미치|는|줄|알|았|습니다|.|절대|보|지|마시|길|평점|1|점|도|주|기|아까운|영화|입니다|.|ㅡㅡ|;;;,0
4871,어떻게|한|명|도|없|냐|?|??,1
7040,파도|표현|이|재미있|고|감탄|했|다|거기|다|귀여운|펭귄|까지|ㅋㅋ|넘|귀|여당,1
340,"조금|답답|했|지만|,|무이|가|살짝|미소|를|머금|고|일|하|는|것|엔|버금갈|자|가|없|지|않|을까|~",0
9360,생각|보다|감동|적|이|고|폭격기|에|대해|제대로|알|수|있|는|유익|한|영화|였|다|.,1
2179,너무|재밌|고|아역|들|연기|도|훌륭|합니다,1
2581,보|는|내내|지겨워서|.|.|ㅡ|.|ㅡ,0
7264,왜|이제야|봤|을까|.|..,1
2443,뻔한|이야기|어떤|사회|던|있|는|자|와|없|는|자|만|존재|할|뿐|쉬운|이야기|를|장황|하|게|풀|었|을|뿐,0
7042,다가가|긴|쉬|어도|만들|기|는|어려운|장르|를|택한|영화|.,0
2326,너무|심했|지|여자|들|은|다|벗기|고|피범벅|하|고,0
7359,이거|공포물|아님|.|코믹|물|임|.|웃|고|싶|은|분|들|께|강추,0
4643,신|을|믿|는|자|들|은|어째서|천국|을|마주한|소년|의|이야기|는|부정|하|는가|.|.|무|교인|으로서|보|면서|우리|가|진정|찾|아야|할|것|은|신|의|유무|가|아니|라|진정|한|사랑|이|라고|느|꼇습니다,1
6068,어렸|을|때|가족|들|과|극장|에서|봤|던|재밌|는|영화,1
9304,우울|할|때|마다|이|영화|본다|.|진짜|우|낌|.,1
3445,재미없|어,0
8193,지루|하|담|.|.|드럼|치|는|거|밖에|안|나옴|.|.|언제|끝나|는지|만|기다|렷|네|에|효,0
2313,블랙|가스펠|이|라는|것|을|이|영화|를|보|고|처음|알|았|다|.|정말|지금|까지|의|블랙|가스펠|이|있|기|까지|에|많|은|희생|과|아픔|등|이|있|다는|것|과|그것|이외|에|도|기쁨|도|있|다는|것|을|알려준|감동|적|인|영화|다|.,1
9630,"우리|삶|에서|두려움|을|이기|는|의지|가|얼마나|힘|이|되|는|지|잘|봤|습니다|.|다만|,|빈약|한|스토리|와|약간|의|빠른|전개|가|아|쉬|웟습니다|.|7|점|대|이상|영화|라고|생각|합니다|.",1
3420,내|나이|스물|넷|.|..|지금|의|나|의|마음|과|어떤|점|이|든|비슷|하|다|.|.,1
5009,별|하나|도|아까워,0
2130,가볍|게|사랑|이|란|걸|하|고|싶|게|만드|는|영화,1
2450,향기|같이|남|는다|.|좋|은|영화,1
6719,매번|지켜|봤|던|편안|한|드라마|한혜진|캐릭터|너무|맘|에|들|었|다,1
6646,예상|치|못한|액션|.|.|이연걸|프라이팬|장면|이랑|스타뎀|표창|장면|에서|나|도|모르|게|뿜|었|다|ㅋㅋㅋ|ㅋㅋㅋ|ㅋㅋㅋ|ㅋㅋㅋ,1
4291,놀라운|영화|.|..|어린이|영화|수준|인데|배우|라인업|이|ㄷ|ㄷ,0
3740,"구도|와|동선|을|결정|해|놓|은|,|액션|만|최고|다|.|이야기|는|,|산|으로|.|..|씨|나리|오|수준|은|,|구로자와|아키라|감독|이|코|풀|어|놓|은|종이|를|가지|고|,|초등학생|이|씨름|해|놓|은|것|만|같|다|.|일단|스팀|볼|이|,|하나|가|아니|라|,|(|스팀|성|에|가|면|)|빠|징|꼬|구슬|만큼|이나|많|아야|,|이야기|가|흥미진진|해진다|.",0
8998,이|영화|를|보|면서|정말|재미있|었|다|!|!|DVD|산|걸|후회|하|지|않|는|영화|이|다|!|!!,1
9496,여주|욕먹|으라고|만든|영화|인|듯,0
218,기수|아저씨|가|매우|아름답|다|.|.,1
8898,커피|가|꼭|필요|한|영화|.|...,0
6794,아|ㅋㅋ|기억|난다,1
8928,",|재밌|다길래|봤|는데|재미|가|없|어|ㅜㅜ",0
332,honor|belongs|to|grape|soda|badge,1
8490,"""""""|죽음|에|대한|두려움|은|삶|의|원동력|이|다|""""""",1
9436,심리전|과|인간|의|본성|은|그나마|잘|살렸|다만|.|.|동네|뒷산|도|아니|고|.|.|너무|과한|설정|에|.|.|당나라|군대|도|아니|고|.|.,0
936,여전히|다시|보|기|중|입니다|.|이선준|은|정말|최고|였|어요|^^,1
3866,아마|마블|사|의|모든|영웅|들|중|에|가장|강한|영웅|일|듯|.|.,0
5482,헐|나|도|방금|배역|보|고|일인이역|인|거|알|았|다|와|둘|이|다른|사람|인|줄|.|.,1
9406,"몰입|을|못한|탓|인지|상당히|지루|했|음|.|영화|계|작|은|얼굴|로|유명|한|강동원|,|이나영|을|보|는|재미|.|서로|다르|지만|같|은|아픔|을|간직|하|고|있|는|둘|이|서로|에게|마음|을|열|고|서로|의|상처|를|치유|해|가|는|과정|과|예정|된|결말",0
2128,커스틴|때문|에|좋|겠|다,1
8273,개|쩔|었|다,1
6041,단연|최고,1
4874,메인|카피|와|포스터|로|관객|을|사|기|친|영화|네요|.|구속|해야|합니다|.,0
5175,최고|의|걸작|이|지|.|케빈코스트너|법정|연기|압권,1
3458,재미|잇|어요|~|신비|로운|이야기|~|ㅎㅎ,1
5966,에휴,0
8221,아크바르|이눔|내|아들|삼|고|싶|다|ㅋㅋㅋ,1
9897,이거|볼땐|주인공|배우|가|누군지|도|몰랐었|는데|극|중|빨간|양말|이|기억|남|는다|.|재밌|었|음|.,1
2135,과거|와|현재|미래|는|공존|하|는가|.|.,1
8842,진짜|고전|스럽|게|재미있|었|다|.|ㅋㅋ,1
3874,"하아|,|,|진짜|아무리|호불호|가|갈린다|하|더라도|,|평점|이|이거|는|이니|지|,|,|이런|명작|을|보|고|ㅡㅡ|;",1
419,이젠|그만|찍|어라|;;|이|시리즈|는|재미|가|없|어,0
1184,짱짱,1
5990,난|엄마|가|더|무서워,0
6595,추천|해|주|고|싶|은|드라마|~~~|못|본|사람|은|꼭|보|세여|~~,1
7547,"자기|자식|하나|때문|에|,|대체|몇|이나|죽|어야|하나|.|..|이기주의|의|극치|.|.|답답|한|스토리",0
7475,444,0
7171,역대|오디션|프로|중|에|가장|재미있|고|감동|적|이|다|!|!!|꾸밈|이|없|고|솔직|한|방송|이|다|!|!,1
5999,무겁|고|쓸쓸|한|영화|.,1
7126,정말로|재밌|는|영화|~|큰|액션|없이|도|엄청나|게|몰입|시키|는|좋|은|스릴러|영화|입니다,1
9798,"짱|이|예요|,|,|,",1
7263,"불가사리|시리즈|는|그냥|언제|봐도|재밌|다|.|킬링|타임|용|으로|이만|한|영화|가|있|을까|,|TV|에서|틀|어|줄|때|마다|넋|놓|고|본다|ㅋㅋ",1
9882,유치|한|스토리|와|대사|는|둘째치|고|뜬금없이|아무|장치|없이|행동|인식|?|...|거기|까지|인정|하|더라도|막판|에|제작진|도|어떻|게|표현|할지|몰라서|위치|를|막|표현|한|듯,0
7001,명작|은|시간|을|초월|한다|라는|말|이|이|영화|를|보|고|실감|이|간다|.,1
3923,감동|받|았|다|굿|~~~~,1
2400,이거|엄청난|영화|네|.|.|나|는|제|5|원소|할|때|마다|안|봤|는데|오늘|슈퍼|액션|으로|보|고|있|는데|이런|영화|를|1997|년|에|만들|었|다니|.|..|말|도|안|돼|최곤데,1
2550,이|영화|보|고|울|다|웃|다|했|던|기억|이|나|네요|!|무엇|보다|도|인피니트|의|멋진|음악|과|무대|를|생생|하|게|볼|수|있|어서|더욱|좋|았|습니다|!|인피니트|의|무한|한|발전|을|기대|합니다|!|후속|작품|도|얼른|개봉|하|길|!|인피니트|화이팅|♡,1
4008,진짜|슬퍼|욤,1
3139,박중훈|의|형사|연기|는|정말|.|..|ㅋㅋ|카타르시스|그|자체|.,1
7936,팀|조연|들|의|탁월|한|연기|와|홍금보|의|녹슬|지|않|은|관록|의|무술|!,1
6840,유아인|♥|홍|식|♥|3|월|패션왕|기다릴께|♥♥|걸|오|앓|이|는|영원|할|끄|야|>|신고,1
4869,정말|유쾌|!|상쾌|!|통쾌|!|위트|가|넘치|는|로맨틱|코미디|.|.^^,1
703,정말|답|없|다|그냥|명작|임,1
6460,전형|적|이|지만|지루|하|지|않|은|영화|.|잭|과|션|의|마음|이|참|예쁘|다|.,1
2140,평점|댓글|들|응|근|웃기|네|ㅋㅋ|용가리|ㅋㅋ,0
3580,포스터|와|다르|다|오히려|따뜻|하|다,1
6757,영화|지루|하|지|도|않|고|재미있|네요,0
8522,한국|형|좀|비|영화|라|큰|점수|를|주|고|싶|었|지만|막상|보|니|그러|지|못하|겠|다|.|외딴섬|+|학교|라는|좋|은|소재|에|도|불구|하|고|배경|의|장점|을|살리|지|못했|다|.|좀|비|영화|라기|보다|폭력|적|인|학교|물|같|다|.|감독|이나|각본가|가|학교|에|부정|적|인|생각|이|물들|어|있|는|듯|.|학교|는|좋|은|곳|인데,0
1041,스필버그|가|기획|을|맡|다니|꼭|봐야겠다,1
1722,시저|어어어어|-!!!!|여기|는|적|지|어딘가|에|와|무우|와|카즈|가|숨|어|있|을|것|이|다|-.,1
6519,별로|네요|.|진짜|실망|.|.|개유|치,0
5739,0|.|5|점|도|아까움|.|도대체|박|헤미|같|은|실력파|가|왜|이런|쓰레기|영화|를|찍|었|는지|.|.,0
3003,어렵|다|어려워|.|..|이걸|일반인|이|어|케|눈치채|고|감상|하|라는|것|인가|?|대중|은|예술가|가|아니|다|대중|의|눈높이|에|맞추|어|대중|이|알|아|처먹|을|수|있|게|아니|면|즐길|수|라도|있|게|하|는|것|이|맞|지|않|나|?|영화|보|는|내내|의구심|이|들|기|는|했|지만|.|..|평론가|가|아닌|이상|감독|의|의도|를,0
9142,수많|은|드라마|시리즈|중|최고|의|이야기|만|엄선|되|었|던|재미|있|었|다,1
2982,시간|은|가지|고|있|는|재산|중|건강|다음|가장|소중|하|다고|생각|합니다|.|시간|과|건강|을|낭비|하|하|는|그런|어리석|은|일|은|하|지|마세요|.|.|다만|이|영화|를|끝|까지|감상|하|실|시간|적|여유|가|있|다면|다음|그|어떤|영화|를|감상|하|시|더라|재미있|게|볼|수|있|는|인내|라는|재산|이|생길|꺼|임,0
7939,사람|냄새|가득|한|최고|의|영화,1
4629,중년|배우|들|의|열정|과|꿈|이|참|뭉클|했|어요|.|꿈꾸|는|건|사치|가|아니|인|것|같|습니다|.,1
680,흠|.|..|만든|이유|를|모르|겠|음|.|..,0
4700,"정말|잘|만들|어|진|드라마|였|다|,|,",1
9995,고아라|내|여친,1
867,디즈니|고전|중|의|명작|중|의|명작|피터팬|!|!,1
8836,노먼|리더스|흥|해라|흥|해라,1
4797,내|가|하|면|로맨스|남이|하|면|불륜,1
7991,아무리|내용|이|아름답|고|좋|아도|지겨운|내용|다|이해|하|는|건|어려운|일|이|다,0
4913,시작|부터|노|답|.|군법|위배|되|는|바이크|를|공군|장교|가|타|고|머리|햐|대위|짬밥|에|머리|가|저렇게|기|냐|ㅎㅎ|공군|이|보|면|개|빡|치|겠|다|15|분|만|에|채널|돌림|ㅎ,0
585,코믹|과|감동|이|적절히|배합|된|좋|은|드라마|.|.|약간|의|감정|과잉|은|용서|가|된다|.,1
899,우리|는|떠나|는|새|가|아니|라|새|가|앉|아|쉴|수|있|는|나무|가지|입니다,1
6611,이게|실화|라니|^^|교감|이|좋|았|던|^^,1
3979,본|영화|본|영화|본|영화|본|영화,0
8685,이걸|추천|한|비디오|가게|에|돌|을|던지|지|않|을|수|가|없|었|다,0
4052,아직|한국|무협|은|더|발전|해야|할|듯|하|다|-|중화|>|일본|>|한국,0
8881,2|.|22|가|자아|아|!|!,0
4707,엄정화|연기|상|같|은|거|안|주|나|.|.|엄정화|연기|잘|하|는|건|뻔히|알|고|당연|한|사실|이|라|잊|고|있|었|는데|이|영화|보|고|다시|한|번|제대로|느낌|!|!|저|언니|연기|상|줘야|한다|.|연기|를|참|너무|잘|하|는데|나|만|그리|느끼|나|명품|배우|엄정화,1
574,"대략|19|년|만|에|다시|보|는데|,|이런|의미|가|있|다니|.|..",1
4455,오즈|의|요약|판,1
3547,풋풋|한|사랑|얘기|가|유치|한|거|죠|뭐|~|진지|하|게|받아들이|지|않|는다면|재밌|다|!,1
3861,이건|아니|다|!|!,0
2551,뻔한|불륜|을|사랑|으로|미|화|하|는|영화|들|에|신물|이|났|다|.|그리고|이|영화|도|불|륜|영화|가|맞|다|.|그런데|난|이|영화|를|불|륜|영화|라고|말|하|고|싶|지|가|않|다|.,1
5386,꼭|저|천국|에|선|맘|편히|행복|하|게|평생|을|살|았|음|하|고|ㅂ|바래|봅니다|.|.|ㅠㅠ진짜|보|고|싶|습니다|ㅜㅠ,1
6910,현지|에서|본지|된|영화인|에|우리|정서|에|는|그리|맞|지|않|습니다|.|내용|자체|가|한국인|정서|에|보|기|엔|좀|아니|고요|개봉|한지|된|영화|가|왜|한국|서|이리|늦|게|개봉|하|는지|한|번|쯤|생각|하|시|고|보|면|되|겠|네요|.|후한|평점|이해|가|안|되|네요|.,0
2497,역시|실패|한|좌|빨|들|의|혁명|은|지금|보|면|그저|정신병자|들|의|발작|적|향연|에|불과|하|다|ㅋ,0
9994,그|모든|전쟁|영화|를|모욕|하|고|있|는|개날|림|졸작|.|이토록|멍청|한|연출|이|라|.|..|언|빌리|버블|.,0
3194,아|내|칠|천|원|;|차라리|이거|볼|돈|으로|롤|스킨|이나|지를|걸|별하|나|주|기|도|아깝|다,0
8349,이준|연기|도|그렇|고|개인|적|으로|영화|가|주|는|메시지|도|명확|하|고|울림|이|있|다고|생각|이|든다,1
5683,꼴뚜기|가|뛰|면|망둥이|도|뛴다더니|아바타|3|D|성공|하|니까|이것|도|성공|할|줄|아|나|보|지,1
4281,좋|은데|.|.|13|권|중|3|권|만|줄거리|가|상영|되|네요,1
6481,8|점|정도|.|평점|이|너무|낮|아서,1
467,박해미|영화|첫|작품|아주|제대로|고르|셨|네|그냥|뮤직|컬|쭊|~|하|세요,0
828,"""|너무|어려워서|환장|할|지경|.|.|나|는|정말|""""|아무것|도|""""|보|지|못했|다|""",0
4005,모든|영화|의|장르|란|장르|는|다|짬뽕|했|는데|도|최고|의|스토리|를|보여준다|.|..|유치|한데도|뭔가|고급|스러운|느낌|은|왜|일까,1
1871,정말|감동|을|받|았|어요|보|는|내내|눈물|이|.|.,1
3785,역시|픽사,1
4834,마지막|에서|울컥|했|다|.|결국|한|명|도|못|구했|단|소리|.|...,1
8764,예전|에|더|빙|없이|나온|걸|봤|는데|애기|랑|와서|더빙|된|걸|봤|더니|조금|어색|하|긴|했|지만|아이|가|무척|좋|아|했|다|.,1
4608,진짜|제일|좋|아|하|는|영화|.|몇|번|을|봤|는지|기억|도|안|날|정도|로|너무나|많이|봤|지만|절대|지루|하|지|않|고|한|장면|한|장|면|버릴|게|없|는|영화|임|.|비슷|한|느낌|의|영화|를|찾|아|헤|맷|지만|아멜리에|의|느낌|을|따라올|수|있|는|영화|는|없|다|.|최고|임|!,1
8734,별로|재미없|음|.|의학|드라마|에|다가|막장|요소|다|섞|음,0
9863,이디|세드윅|연기|도|삶|도,1
9541,별루,0
3925,해도|해도|너무|한|영화|.|고|평점|을|준|사람|은|정신병자|인듯|.,0
4670,재미있|는데|.|..,1
5690,재미있|음|~~~,1
4734,ㅋㅋㅋ|ㅋㅋ|아|는|사람|만|아|는|영화|오멘|이나|데드|쉽|이나|진짜|무섭|게|본|듯,1
7267,밑|의|분|말|을|좀|빌리|자면|제목|을|아내|의|유혹|2|:|루비|반지,0
9814,이건|뭥미|ㅠㅠ,0
6209,무난|한|웃음|받|을|수|있|다,0
5751,10|점|만점|에|10|점,1
7399,감독|이|똥|싸|놓|고|치우|진|않|음|.|..,0
8796,음악|이|완전|좋|네요|.|..|조니뎁|아저씨|도|반갑|고|~~^^,1
