,review,label
747,"초반|중반|에|는|코미디|고|.|.|후반|가|면|.|...|가족|,|희생|이|라는|걸|알|게|되|는|영화",1
748,에|효|.|..|왕유|치,0
749,"제작진|의|노력|이|보이|는|작품|,|재방|더|이상|안|해|주|나|.|...",1
750,말학|대|같|아서|별로|네요|내|말|내|가|죽이|겟|다는|데|ㄷ|ㄷ|이럼|극|현|.|.|비추|영화|임|감동|을|무기|로|그냥|말학|대임|.|.|실화|라던|대|그냥|말학|대|죠|.|.,0
751,너무|좋|아|ㅋ,1
752,닭|털|뱉|어|낼|때|매우|웃|엇|다|.|혼자|만|봐라|둘|이|보|면|솔직히|민망|하|고|쪽팔리|다|.,0
753,결말|이|별로|다가|아니|라|서사|자체|가|똥|망하|고|만|영화|임|ㅜ|ㅜ너무|이것저것|펼쳐|놓|다가|이|도저|도|아니|게|되|어|버린|영화|ㅜ|ㅜ|매우|많이|아쉬움,0
754,남자|영화|이것|이|최고|다,1
755,이야|최고|다|ㅋㅋ,1
756,진주만|보다|더|재밌|다|.|.,1
757,A|brilliant|example|of|the|dangers|of|making|a|movie|without|a|script|it|'|s|crap,0
758,종철|이|오빠|홧팅|글고|모두|홧팅입다|.|./,1
759,정말|유쾌|하|게|봤|던|영화|!|캐스팅|도|좋|구|즐겁|게|봤|습니다,1
760,굿,1
761,시간|돌려주|세요|.|..,0
762,애니메이션|보단|부진|한|느낌|이|들|지만|그래도|비밥|이|다|.,1
763,학교|가|서|봤|는데|구라|안|까|고|40|명|중|나포|함|3|명|빼|고|다|잤|음|.|.--;,0
764,별|반개|도|아깝|다|.|.,0
765,난|평생|이연희|같|은|여잔|못|만날|꺼|야|.|.|이연희|발톱|과|도|못|만나|겟|지|.|.|평생|혼자|살|아야|겟|지|.|...,1
766,정말|오래|전|에|본|영화|인데|도|볼|때|마다|마음|이|찡|해집니다|ㅠㅠ,1
767,두|배우|의|예전|모습|을|볼|수|있|어|좋|았|다,0
768,원작|의|내용|과|다른|게|흠|이|지만|.|..,1
769,"마무리|가|조금|아쉽|지만|,|재밌|게|봤|습니다|^^",1
770,지금|보|고|있|다|ㅋ,1
771,진짜|완소|드라마|.|..!!!,1
772,"현실|의|끝|이|네요|.|아직|결혼|도|안|한|사람|이|지만|,|뭔가|크|게|공감|될|만|하|달까|요|.|.|많|은|여성|분|들|께서|공감|하|실|수|있|지|않|을까|해요|!|모든|여성|들|에게|추천|하|고|픈|영화|!",1
773,"딴|사람|들|은|어떠|케|생각|할진|모르|겠|지만|내|가|볼땐|재밌|든데요|.|..|달갱이|캐릭터|도|머|라지|.|..|완벽|한|순수|함|?|?|그런|거|같|고|ㅋㅋㅋ|변강|쇠|캐릭터|도|쫌|ㅄ|같|긴|하|지만|진실|하|고|감성|적|인|그런|거|ㅋㅋ|무튼|!|!!|내|가|본|한국|코믹|,|멜로|중|에서|는|제일|잘|찍|은|거|같|아|!|!",1
774,그대|들|에게|박수|를|!,1
775,잼|있|었|어염|ㅋ|기대|안|하|구|봤|능|뎅|ㅋ|짱짱,1
776,레포트|때문|에|봤|는데|의미|있|고|재일|교포|에|대한|현실|을|알|수|있|게|되|었|다|.,1
777,재밌|네요|.|.,1
778,중간|쯤|에서|스토리|를|짐작|해버림|.|..|재미|도|없|고|지루|함|.,0
779,"문소리|의|연기|,|촬영|이|정말|좋|았|다|!",1
780,나|의|정체|성|을|생각|해본다|지만|지금|현재|사|는|세상|은|그럴|여유|를|보일|수|도|약한|모습|을|보일|수|도|없|다|.,0
781,주식|해|보|려는|사람|한테|한번|정도|는|보여|주|자,1
782,별|하나|는|양익준|연기|.|그나마|양익준|도|배역|이|너무|안|맞|는다|.,0
783,보다|껏|다|노|잼|일|베|가|더|잼|있|다,0
784,결말|은|그냥|.|...|진시황|도|다이너마이트|엔|못|당하|니|노벨|이|짱|이|란|거|네|ㅡㅡ,0
785,부인|의|불륜|을|남편|이|정리|한|영화|인|것|같|군요|.|그|이상|모|가|있|을까요|?,1
786,[|IMDB|7|.|4|/|10|]|내|가|태어난|즈음|의|시절|을|보|기|위해|무려|블|루|레이|로|감상|하|였|지만|.|.|감독|까지|바보|일|줄|이|야|.,0
787,끝|날|때울|뻔|했|다구요|진짜|ㅠㅠ|시즌|2|하|실|거|라는|거|알|고|잇|어요|!|!|ㅋㅋㅋ,1
788,어딜|가|나|문제|는|항상|티모,1
789,곽지민|팬|이|라서|10|점|줍니다|ㅋㅋ|독립영화|이|더라구요|^^,1
790,아|지겨워|!|!!!!!!!!!!!!!!!!!!!!,0
791,최고|미화|가|훌륭|함,0
792,배우|들|이|아깝|다|!|!!!,0
793,진짜|재|밋|고|연기|도|다|잘|하|시|는데|이경|이|가당|한|만큼|못|갚|는|게|짱|남|ㅡㅡ,1
794,출연진|은|나름|빵빵|한데|내용|은|왜|그래|?|????????,0
795,네이버|평점|에|1|점|준|건|첨|이|다|.|정말|이렇게|쓰레기|같|은|영화|가|있|구나|.|ㅋㅋ,0
796,재|밋|다|.,1
797,뭔가|아련|하|네요|.|..|감성|을|충분히|자극|시켜|준|것|같|습니다,1
798,3|번|정도|봤|는데|정말|감명깊|네요|벵상뻬레|도|멋지|구요|이|영화|보|면서|베트남|에|대한|환상|이|생기|더라구요,1
799,0|점,0
800,"너무|진하|다|못해|,|숨|이|막혀|버릴|지경|이|다|.",1
801,내|스타일|은|아닌|거|같|다|ㅡㅡ,0
802,어휴|쓰레기|영화|수준|이런|거|왜|만드|나|몰라,0
803,이|야|~~|개성|잇|는|캐릭터|들|때|매|굉장히|재밌|었|습니다|~,1
804,이거|재미없|다는|섹|히|들|다|OOO|진짜,1
805,잊|고|있|던|명작|!|드디어|찾|았|다|!|!,1
806,보|는|내내|주인공|을|욕하|며|봤|다|.|.|조금|도|감정|이|입|이|안|되|더라|.|.|이런|영화|가|아카데미|상|을|수상|했|는지|의문|스럽|다|.|.,0
807,은행|가|서|캐|쉬|해와,1
808,10|번|을|봐도|재밌|다|.|이|영화|가|유명|하|지|못한|게|한|스러울|정도|로|.|..,1
809,직|쏘|게|임|속|과|그|바깥|에서|투|트랙|으로|전개|되|는|이야기|구조|를|스릴|있|게|잘|살렸|다|.|역시|기계|장치|살인|게임|은|데스|티|네이션|과|쏘우|밖에|떠오르|지|않|는다|.,1
810,올해|최고|의|드라마|!|황정음|연기|압권|이|었|어요,1
811,영화|끝|난후|멍|.|.|가슴|한쪽|이|솨|한|느낌|?|나이|들|어서|꼭|다시|봐야지|.|.|그땐|또|다른|느낌|이|겠|지,1
812,요|근래|본|영화|중|에|가장|좋|은|영화|를|본|것|같|습니다,1
813,"마이너스|를|줄|수|만|있|으면|.|.......|난|오늘|부터|장래|희망|은|감독|이|다|,",0
814,마지막|화|빼|고|볼|만|하|다가|아니|라|재밌|다|그냥|ㅇㅇ,1
815,"재미없|고|,|지루|하|고|,|잔인|하|기|만|하|고|.|.|지루함|의|극치|ㅡㅡ",0
816,개연|성|이|라고|는|눈꼽|만치|도|없|다|.,0
817,내|가|봤|던|영화|중|최고|였|음|!|10|점|도|모자람,1
818,잔잔|하|고|은은|한|영화|.|고양이|를|키우|는|입장|에서|길|고양이|들|이|안쓰러웠|고|이|뻣|습니다|.|영화|참|좋|습니다|.,1
819,10|점|은|됩니다,1
820,정이건|의|다른|면|을|보|게|되|었|네|.|...,0
821,몇|년|지나|서|봐도|재밌|다,1
822,그|당시|에|같|은|국가|는|아니|지만|하나|의|뿌리|민족|이|라는|개념|은|고구려|신라|백제|모두|있|었|습니다|.,1
823,어둠|속|의|유령|135|명|의|희생자|케냐|숫|사자|2|마리|작품|도|좋|고|연기력|극찬|!|!,1
824,집중|할|수|밖에|없|는|영화|다,1
825,북한|나와서|더|관심|이|가|고|내용|도|볼|만|하|다|.,1
826,느낌|이|팍|오|네요|.|평론가|평점|이|안|좋|아서|좀|그렇|지만,1
827,"사건|의|진실|과|범인|은|역시|나|초반|예상|그대로|였|고|,|반전|은|가소로웠|다",0
828,"""|총|맞|아도|끄떡|없|는|고라|.|""""|암|물리력|면역|사실|상|모든|공격|면역|인데|당연|하|지|!|"""".|근데|어|이|없|게|1|~|2|분|있|다가|바주카포|인지|유탄|발사기|인지|그거|한발|에|기절|함|.|ㅋㅋ|ㅋㅋ|그거|보고|그냥|바로|끔|.|장난치|는|것|도|아니|고|.|""",0
829,레슬리|같|은|의사|라면|10|억|을|주|어서라도|주치의|로|삼|고|싶|다|ㅠㅠ,1
830,새벽|에|무심히|보|다가|뭔가|가슴|에|.|타격|을|입음,1
831,다음|편|이|너무너무|기다려|지|는|드라마|임|!,1
832,씹|노|잼|이|다|.|진짜|ㅋㅋㅋ,0
833,장국영|역대|작품|중|색정남녀|와|함께|가장|최악|의|작품|.|저급|한|각본|과|전개,0
834,여자|꺼|노출|안|나옴|~|이런|--;|개|낚였|다|.|.|노출|장면|도|거의|없|음,0
835,동양|을|품|은|서양|영화,1
836,영혼|을|울리|는|수작|.|사랑|을|머리|로|이해|하|려고|하|지|마|라|.,1
837,일|도|아까움|최악|돈|주|고|봐서|억울|해,0
838,재미|하나|도|없|음,0
839,수준|이|하|.|..|에휴|~,0
840,어릴|때|봤|던|최고|의|영화|.|.|!|!|박남정|최고|!|!!!!!!!!!,1
841,진짜|.|.|재미없|던데|.|.|몰입|을|못|해서|그런가|걍|별로|ㅠㅠㅠ|아기|만|고생|한|것|같|아|.|.,0
842,이씨|난|속상했|어|.|..|짜증|나|.|..,0
843,진정|영화|다,0
844,절대|무인|.|...,1
845,결론|바람|피|는|건|나쁜|짓|임|.|소론|다이안레인|의|성숙|섹|시미|끝장|.,1
846,우스꽝|스러운|스토리|.|.,0
847,왜|이|영화|를|이제야|봤|을까|?|시나리오|좋|네|~|신세계|가|남자|건달|영화|라|그렇|지|시나리오|는|부당거래|가|훨|낫|네|류승범|은|이미|5|년|전|에|본인|이|형|땜|에|배우|가|된|게|아니|란|걸|증명|했|네|이미|그|전|에|주먹|이|운다|도|있|었|지만|이게|짱,1
848,마지막|테러|범|소탕|할|때|만|재밌|다|.|;;;,0
849,이하나|라는|배우|에게|빠져|든다|정말|매력|있|는|배우|.|안성기|는|두말|하|면|입|아|프|다|.|뭔가|결말|이|시원|치는|않|지만|그건|관객|들|의|몫|이|고|웃음|이|나오|고|애틋|한|느낌|마저|드|는|영화|담|에|와이프|랑|같이|보|면|어떨까|?|ㅎㅎ,1
850,나무아미타불|관세음보살,0
851,지금|까|본|중|최악|의|드라마|.|도대체|이런|드라마|로|뭘|말|하|고|싶|은|건지|?,0
852,"도대체|카메라|앵글|은|왜|그렇게|돌려대|는지|,|어지러워서|토|나오|는|줄|알|았|다|.|머리|아파서|도저히|볼|수|가|없|어|포기|,|대체|뜨|니아|는|누군지|궁금|할|뿐",0
853,좋|은|드라마|봐서|좋|은데|결방|이|많|네요|ㅜ이제|월드컵|도|하|는데|더|많|아|지|겠|죠|.|.|연속|2|회|방송|안|될까요|?,1
854,걍|그러|네요|졸|ㄴ|ㄱ|욷|?|졸리우|다,0
855,제목|과|포스터|만|봐서|는|굉장|한|이야기|가|나올|거|같|다|.|하지만|막상|보|면|그렇|지|않|다|.|일본|특유|의|영화|같|지|않|은|드라마|영상미|와|이|도|저|도|아닌|싱거운|스토리|.|마지막|에|딱히|주|는|것|도|없|는|이야기|.|김빠지|고|뜨거운|맥주|다,0
856,보|고|싶|다,0
857,최고|의|드라마|~,1
858,예술|임,1
859,배우|들|의|섬세|한|연기|와|평범|한|남자|가|특정|사건|으로|극|으로|치닫|게|되|는|스토리|가|잘|어|울|어|졌|네요|!,1
860,멋져|!,1
861,염기|가|뭔지|도|모르|는|생물학자|를|데려|갔으니|당연히|다|죽|지|ㅉㅉㅉ,0
862,어제|화신|은|클라라|의|섹시|논란|인지|뭔지|로|시간|다|잡아먹|고|승리|스캔들|로|또|시간|까먹|고|김구라|는|계속|이상|한|질문|만|해|대|고|.|원|나|잇|했|다는|데|박수|펴|주|는|방청객|하|며|여러모로|대|다|나|다|.|.|화신|초기|포맷|이|훨씬|좋|다|야심만만|st|같|은|거|그때|애청자|였|는데|.|.,0
863,본능|만|으로|살아가|는|인간|들|은|비참|한|말로|를|걸어갈|뿐|이|다|.,0
864,상당히|좋|은|배우|들|이|완전|막장|영화|에|나온|경우,0
865,약간|은|오|글|거렸|지만|그래도|풋풋|한|사랑|이야기|가|정말|좋|았|다,1
866,이런|쓰레기|를|워터|보이즈|스윙걸즈|랑|비교|하|냐|전기세|도|아깝|다,0
867,대단|한|영화|주인공|들|연기력|도|굿|~,1
868,능글맞|은|믹키|루크|놀아나|는|팀|베|신|져,0
869,완전|재밌|게|봤|는데요|?|19|금테|드|먼저|보|신|분|들|은|재미|가|덜|했|나|봐요|.|.|19|금테|드|도|봐야|겠|네요,1
870,시간|이|아깝|다|.|..|제길|보|지|마|셈|.|.,0
871,good,0
872,별점|1|점|도|아깝|다|.|이런|드라마|를|지상파|에서|고집|하|니|케이블|의|완성|도|있|는|드라마|에|밀|리|는|거|다|.|쓰레기|수준|의|작가|드라마|는|더|이상|방송|되|지|않|고|퇴출|되|길|~,0
873,"가장|미션|임파서블|같|은|영화|이|고|톰크루즈|는|찐|짜|이단|헌터|특급|스파이|같|다|연기|쩐|다|.|.|미션|임파서블|3|,|->|미션|4|->|미션|5|는|최|고라|하|고|싶|다|그|중|에|갑|은|미션|3|이|다",1
874,나|는|태어나|서|영화|에|1|점|처음|준다,0
875,쌩|뚱|맞|진|않|은|거|같|은데|;|ㅎ,1
876,너무|잼|있|어서|보|고|또|봤|던|기억|이나|네요|장국영|은|이|세상|에|없|고|왕조현|은|어디|론가|사라져|버려서|지금|은|볼|수|없|지많|원조|천녀|유혼|으로|다시|보|게|되|니|반갑|네요,1
877,정말|재미없|는|영화|다시|보|기|싫|음,0
878,극장|에서|돈|이|정말|아까웠|던|영화|.|.|졸리|씨|에게|무지|실망|했|던|.,0
879,마지막|이|정말|기|가|막혀|그냥|그|아저씨|가|씨이|코|인|게|더|나|을|듯,0
880,시사회|로|봤|는데|정말|가슴|이|찡해|와요|~,1
881,왜|진작|보|지|않|았|을까|.|..|마음|따뜻|해|지|는|영화,1
882,"이|영화|를|가장|좋|아|하|는|것|은|20|대|여자|라고|되|있|고|가장|싫|어|하|는|사람|들|이|20|대|남성|이|다|.|이|로써|볼|수|있|는|것|은|여자|는|감정|이|발달|되|있|고|남자|는|이성|이|발달|했|다는|것|이|다|.|감정|이|발달|되|어|있|으니|신|이|란|존재|를|이성|적|,|논리|적|으로|판단|하|지|못하|는|것|이|다",0
883,만드|냐고|고생|하|고|보|냐고|고생|하|고,0
884,주제|에|비해|이야기|를|끌어가|는|힘|이|많이|처지|네요|!|!,0
885,재미없|어라|.|.,0
886,아이|들|과|봤|는데|.|.|볼|만|해요,1
887,나|참|네이버|평점|보고|완전|기대|하|면서|봤|는데|개|실망|;;|이건|뭐|아버지|랑|의|관계|도|나빴|다가|마지막|엔|흐지부지|하|게|처리|하|고|생각|보다|그렇게|주인공|이|겪|는|어려움|도|없|더만|코치|랑|감독|도|레알|현자|임|다|받|아|주|고|다|용서|해|주|고|;;,0
888,홍상수|하|면|불|륜|이|떠오름|.|..|영화|주제|가|좀|불륜|스러움|찝찝|한|그런|거,0
889,지루|하|다,0
890,11|점|도|모자라|다|.|최고|.,1
891,소블|리|~♥|공|블리|~♥,1
892,이|영화|짱짱|재미있|음|!|!,1
893,평점|알|바|하|지|마|라|인간|드|라,0
894,1|편|에|비해|너무|허접|함|.,0
895,그냥|존나|역겹|고|싫|다|중학교|1|학년|땐가|봤|는데|ㄹ|ㅇ|충격|먹|음|그냥|이거|보|면|기분|이|개엿|같|다|진짜,0
896,쉽|게|잊혀질|천만|관객|영화,0
897,tv|전기세|가|아깝|다|!|!!,0
898,킬링|타임|용|으로|는|좀|지루|한|면|이|많|은데|볼|만|은|함,1
899,아이고야|.|.|이|좋|은|소재|로|이렇게|지루|해서|야|원|.|.,0
900,진짜|더|빙|이|더|재|밋|네|ㅋㅋ|아이|돌|들|안|써서|그런가,1
901,20|년|전|봤|던|그때|의|감정|기억|이|아직|도|생생|함|제|인생|최고|의|영화,1
902,내사랑|주지훈,1
903,이건|머|냐|.|.;;|태극|권|을|배운|옹|박이|냐|;;,0
904,무슨|놈|의|영화|가|보|는|내내|짜증|이|나|는|건지|.|연기|는|차치|하|더라도|짜증|나|는|전개|다|.,0
905,재밌|네|.|연애|애|니|보|는|남자|덕|후|들|이|일본|연애|영화|보|고|싶|다면|이거|보|면|좋|을|거|같|다|.,1
906,뭉클|해|지|네요|.|역시|인간|만큼|탐욕|스런|동물|은|없|죠|.,1
907,영화|마음|이|속편|이|었|던|가|아니|면|어린이|영화|수준|의|한계|성|인가,0
908,참|좋|은|영화|다|.|느낀|점|뿐|만|아니|라|라이언빙햄|매력|있|네,1
909,한|국판|노팅힐|!|(|실은|노팅힐|보다|먼저|나왔|지만|)|언젠가|는|다시|보|고|싶|은|임창정|의|멜|로|연기|!,1
910,무|~~~~~~~~|지|재미있|어요,1
911,"정말|이런|영화|만들|지|마세요|.|..|감동|을|주|든|,|재미|를|주|든|,|교훈|을|주|든|,|감정|을|주|든|.|..|영화|의|목적|이|전혀|없|는|그냥|싸이코|영화|로|봤|습니다|.|이|글|보|고|감독|님|이|상처|받|을|수|도|있|을까|도|생각|하|는|데|감독|님|상처|좀|받|아야|합니다|.|..",0
912,메인|포스터|가|이|영화|를|가장|짜증|나|게|하|는|부분|을|잘|말|해|주|고|있|다|.|결말|은|남|는|게|없|는|.|.,0
913,좋|아요|.|..|^^,1
914,이게|뭐|야|?|확실히|벗|던지|.|.,0
915,케이블|방송|이|라|아쉽|다|지상파|3|사|에서|했|으면|하이|킥|시리즈|뺨칠|만큼|의|인기|였을|텐데|잘|챙겨|보|고|있|습니당|너무|재미있|네요|♥♥|고경표|씨|사랑|합니다,1
916,시간|이|지나|도|기억|에서|지워|지|지|않|는다|.,1
917,어릴|적|비디오|로|봤|던|영화|그때|의|평점,1
918,지금|보|면|뭔|내용|인지|이해|도|안|감|아무리|평점|높|게|주|고|싶|어도|이건|해도|해도|너무|함,0
919,"상세|하|지|도|,|침착|하|지|도|않|고|민영화|에|대한|겉|핧기에|치중|한|,|보이|는|데|만|짚|고|넘어가|는|다큐|.|이건|민영화|입문|용|도|,|그렇|다고|민영화|에|대해|대략|적|으로|아|는|사람|들|을|위한|심층|자료|도|ㅇ|안|된다|.",0
920,재미없|어라|.|.,0
921,평점|에|가려진|수작,1
922,은근히|감동|적|인|영화|~|난|재미있|게|봤|다|~^^,1
923,걍|쓰레기,0
924,좋|다|.|하지만|이|정도|영화|에|그렇게|많|은|의미|를|부여|하|는|게|정당|한|일|인가|?,1
925,어째서|다이애나|비|를|이렇게|표현|햇|는지|이해|가|된지|않|는다,0
926,"원|컷|이|였|다는|점|에서|5|점|,|시간|이|갈수록|결말|예상|에|-|1|점|나름|반전|영화|긴|한데|.|..|ㅋㅋㅋ|휴",0
927,감동|적|이|었|습니다|.|감사|합니다|.,1
928,공포|에|관한|트라우마|로|남|아|있|을|정도|로|어린|시절|충격|적|이|었|던|영화,1
929,평점|이|넘|높|네요|차라리|애니|를|만들|었|으면|날|뻔|한|영화|.,0
930,정말|신나|게|봤|습니다|.|에너지|가|느껴|지|네요|~,1
931,어쩌면|씁쓸|한|결말|이|지만|덕분|에|먹먹|한|여운|이|남|는다|.|.|제임스|맥어보이|.|.,1
932,조윤희|오해|하|는|게|너무|많|다|.|.,1
933,남자|배우|가|매력|있|네요|서기|는|물론|예쁘|고|ㅋㅋㅋ,1
934,훈훈|함|.|....,1
935,50|대|에|도|불구|하|고|힘든|액션|을|소화|시키|는|최고|의|배우|!,1
936,찌질|이|아빠|가|험난|한|세상|을|살|아|갈|딸|에게|마지막|으로|주|는|최고|의|선물|.|..|격정|적|이|고|아름답|다|.|초기|작인|노리코|의|식탁|보단|대중|적|이|고|친절|해진|듯|.|.|김지운|같|은|겉멋|에|만|찌든|한국|감독|들|이|본받|을|점|도|많|고|.|..,1
937,잔잔|하|게|그리고|마음|에|뭔가|콕|와|닿|게|봤|던|영화|입니다|.|음식|과|음악|과|영상|과|그리고|사람|들|.|...,1
938,소문|대로|캐|졸작|이|라고|들|었|는데|정말|캐|졸작|이|군|;;,0
939,본드|걸|2|명|클|래스|에|4|점|끝|영화|로서|는|구리|다,0
940,아|.|...|이런|어설픈|구성|.|..|소재|는|좋|았|는데|.|..|쩝|.|.,0
941,망상|속|영화|를|만든|작품|같|아요|.|쯧쯧쯧,0
942,이와이|의|또|다른|면|을|이해|할|수|있|었|지만|내|취향|은|아니|다|.,0
943,재미|는|없|다|.|.,0
944,지금|생각|하|니|대단히|수준|낮|은|영화|다,0
945,대한민국|최고|의|청춘|영화|.|.,1
946,전|나|재미없|다|.|.,0
947,내|살|다|1|점|주|는|영화|는|또|처음|이|네|.|정신없|어,0
948,"시간|절|라|안|가|는|영화|는|또|첨|이|네|.|..@,.@",0
949,처음|보|는|사람|에겐|황당|할지|몰라도|감독|님|의|골수팬|으로|이제|우려먹|기|좀|그만|했|으면|한다|.|..|캐릭터|돌려|막|기|.|.,0
950,좋|은|영화|를|봐서|기분|이|좋|다,1
951,너무|기대|했|다|.|...|너무|기대|했|어|.|...|책|은|정말|.|.|말|할|게|없|는데|영화|는|.|.|하|.|..|너무|기대|했|어,0
952,여배우|들|의|열연|~~~|고은아|이쁘|네요|.|..,0
953,"미안|해|라는|,|말|속|에|숨겨진|전|할|수|없|는|소중|함|들|.",1
954,배우|들|이|아깝|다|최민수|와|김영철|로|도|못|살려|내|다니,0
955,우|웩|올라|오|는|줄|알|았|다|쓰레기|영화,0
956,심형래|감독|님|응원|합니다|^^|ㅎ,1
957,2|편|도|나름|흥미진진|한|데|핀|헤드|가|죽|은|게|좀|아쉬운|점|이|랄까|?,1
958,오즈|의|영화|도|정서|적|학대|와|충격|요법|을|행할|수|있|다,1
959,별점|1|점|주|기|도|아까운|영화|구만|쓰레기|영화|개|나|줘|버려라|그리고|이딴|거|만든|감독|학력|이|중|졸|인가|?|그러니깐|비판|하|지|법|을|지켜야|큰소리치|지|지키|지|도|않|으면서|뭘|비판|이|야|개|같|은|영화,0
960,주|여|.|.|ㅠ|.|ㅠ,1
961,장화|홍련|과|함께|최고|의|영화,1
962,TV|드라마|과|비교|하|면|한마디|로|함량|미달|날림|공사|이|다,0
963,드라마|너무|심|햇|다|.|......|답답|하|다|.|..|아이유|는|그냥|가수|하|시|지|.|....|왜|나와서|.|....|정말|답답|하|다|.|...|정말|답답|해서|글|올려요|.|...|드라|스토리|너무|막장|이|애요|.|...|아이유|님|표정|연기|하|는|거|보|면|.|...|밥|먹|다가|밥맛|이|뚝|.|...|가수|로|는|정말|멋진데|.|...|드라마|왜|함|;;,0
964,볼|만|한|영화|다|.|음악|넘|좋|고|특히|결말|에|나온|음악|이|좋|았|음|.|저우쉰|과|금성무|연기|잘|했|다|.,1
965,이|작가|는|시청자|들|이|개념|도|없|는|초딩|으로|아|나|?|조금|이|라도|고민|좀|하|고|써라|지편|한|대로|갈기|지|말|고|.|.|이런|한심|한|ㅉㅉ|아직|도|이런|드라마|가|?,0
966,맞|는|말|.|.|12|세|이상|관람|금지,0
967,ㅋㅋㅋ|이병헌|눈빛|연기|소름|돋|았|고|정우성|남자|가|봐도|멋진|놈|으로|나왔|는데|이|영화|는|송강호|가|짱|인듯|.|..|진짜|이상|한|놈|을|이만큼|소화|할|수|있|는|배우|가|또|있|을까|?|왜|그|가|최고|의|배우|라|불리|는지|알|수|있|는|영화,1
968,시간|아깝|습니다|보|지|마세요|우리|의|2|시간|은|소중|하|니까요,0
969,"다이아몬드|에|이런|사실|이|있|었|다는|게|,|,|,",1
970,유령|의|집|과|같|은|소재|는|이제|지겨울|지경,0
971,흠|.|.|매트릭스|와|다른|오묘|한|맛|이|있|는|영화|같|네요|.,1
972,"너무|스토리|가|지루|하|고|느린|진행|이|답답|하|고|,|별로|.|..|재미|도|.|.",0
973,머|여|잼|낀|하|지만|시청|률|;;|6|.|6|이|머|에요|뉴스|보다|못|하|는|건데|에휴|;;|그래도|잘|했|음|;;,0
974,"사회|에서|소외|받|는|사람|들|을|주인공|으로|한|건|신|의|한수|.|무리|에서|떨어진|개|와|꼬마|남자|아이|,|독거|노인|.|크|던|작|던|,|화려|한|소박|하|던|다|들|꿈|이|있|고|그걸|이루|는|과정|이|아름다운|영화|.",1
975,주인공|이|더|나쁜|놈|같|다|.|이건|년|이나|놈|이나|전부|사람|못|죽여서|환장|한|놈|들|같|다|.,0
976,EBS|가|아니|었|으면|몰랐|을|영화|.|돈|에|대해서|다시금|생각|하|게|되|었|다|.,1
977,막장|드라마|에|이|은|막장|영화|.|..|그래도|이건|흥미|조차|없|다,0
978,처음|으로|독립영화|를|좋아하|게|만든|영화|.|재밌|게|봤|습니다,1
979,There|are|no|innocent|civilians|.|전쟁|에|무고|한|민간인|은|없|다,0
980,내|가|쓴|평점|지워졌|네|-_-|카를로|.|ㅋㅋ|ㅋㅋ,1
981,유치|하|기|짝|이|없|군,0
982,이건|좀|너무|했|다|.|...,0
983,왜|18|세|야|?|조제|는|15|세|면서|-_-,1
984,유리|아|슴|가|와|꼭지|가|넘|이뻐서|10|점,1
985,문|리버|~|음악|과|영상|이|조화|로운|아름다운|영화,1
986,"하|,|.....|우리|나라|처음|영화|나왔|을|때|가|더|나|을|듯",0
987,한강|사장|뉨|>|ㅁ|ㅁ|신고,1
988,권|악징|선|드라마|네|.|.,0
989,정말|초등학생|때|나|를|클|레식|세계|로|이끌|어|준|영화,1
990,우선|전쟁|에서|목숨|을|잃|은|기자|분|들|과|군인|들|에게|10|점|을|드립니다|.|그리고|영화|가|참|가치|있|다고|느꼈|습니다|.|또|영화|의|재미|만|말씀|드리|자면|6|.|.|점|ㅎ|아무튼|좋|은|영화|한|번|쯤|꼭|보|시|길|바랍니다|~,1
991,"매해|한|번|씩|꼭|다시|보|는|드라마|입니다|.|..|봐도|봐도|여운|이|사라지|지|않|는|참|아름다운|드라마|입니다|.|.|개인|적|으로|김은숙|작가|최고|의|작품|은|지금|까지|도|,|앞|으로|도|'|연인|'|일거|라|생각|합니다|.|.|제|평생|소장|하|고|픈|작품|입니다|.",1
992,"잔잔히|밀려오|는|감동|,|,|엔딩|도|멋지|고|살며시|눈물|을|.|..|전생|은|참|가슴|아픈|일|이|죠|.|.",1
993,없|어|져|버려|재미|교포|교육|책|만드|는|레|젼|드|편|빼|고|는|재미|없|어,0
994,영화|마음|이|속편|이|었|던|가|아니|면|어린이|영화|수준|의|한계|성|인가,0
995,B|급|도|안|되|는|듯|.|..|엉성|함,0
996,글쎄|.|...|보|다가|잠들|었|다|.|...|시간|낭비,0
997,이제|그만|~|착한|조폭|몇|이나|된다고,0
998,1|점|도|아깝|다|.|...,0
999,한국|영화|왜|이래|아|!|!,0
1000,아름다운|영화,1
1001,"아|,|이|사람|은|너무|재밌|어",1
1002,진부|하|고|눈물|을|흘릴|정도|로|진부|하|고|눈물|을|흘린|눈물|.,0
1003,필름,0
1004,놀랍|게|도|재미|있|었|다|~~,1
1005,정말|재미|없|어,0
1006,8|점|을|주|려고|했|지만|너무|낮|아서|10|점|을|검색|하|여|티아라|멤버|를|찾|았|습니다|.|나|는|티아라|의|얼굴|을|모른다|.|.|;;,1
1007,터무니없|는|지난|10|분,0
1008,그|들|은|참새|입니까|.|..|아|유치|.|..|이야기|는|그냥|화|가|.|...,0
1009,내|가|방영|할|때|초등|학교|에|있|었|을|때|였|어요,1
1010,달리|는|시간|을|견디|는|것|은|고문|이|었|다|;;;,0
1011,배경|은|모두|CG|이|지만|하나|의|비디오|가|가장|좋|습니다,1
1012,판타지|처럼|동정심|이|없|는|드라마,0
