id,document,label
9280835,진짜 요즘 애니들 발뒤꿈치도 못가는 졸작에 평점 웃긴다...뭥미???,0
8644901,평론가들을 위한 현학적 영화,0
9423062,난 재밌게 봤는데...,1
10027837,이러면 2.22되나 됐으면 좋겠다,0
10157836,손예진만큼 예쁘면서 연기까지 잘하는배우도 드물다 진짜.,1
7072979,너도 보이는 것만 믿니?라는 책을 기반으로 만들어진 영화.보이는 것만 믿는 사람과 보이지 않는 것도 믿는 사람들. 문제는 보이거나 보이지않는 것이 아니라 그것을 믿는 마음이다.어쨌거나 이 책과 영화는 나를 아주 순수하고 행복함에 젖게 해주었다 최고!,1
3969738,오픈마인드로 봐도 재미없는 영화.,0
7383749,I can’t act. But I can do action,0
10134751,술먹고 실수한다고 봐주나??대한민국 법 참 X같네..,1
8172805,"""아...!!! 너무도 짠~한사랑..!!그치만 다른것 재는것 없이 그저 일단 마음이 끌려서 보고싶은 사랑...무조건 만나고 싶은사랑.그리운 사랑..사랑하는 사람의 행동에 눈을 뗄수없는사랑..""""당신행동을보고있는게 좋아요"""" .. 아 ..명언이다""",1
10073032,와 진짜 짱! 이걸 이제야 봤다니ㅜㅜㅜ홍종현 대박♡♡♡,1
10016345,상위 1%와 하위1%가 만들어낸 최상급 1%의 감동,1
9441601,내가 정말궁금해서 하나만 묻자.평점등록하랬는데 영화 결말얘기하고 내용말하는 ㅅㄲ들은 도대체 뭐냐 관종들이냐? 영화평론가야? 영화못봐서 평점보러 온사람들 피해주지말고 그냥 혼자 생각하고 간직하세요 무개념 아메바들아,0
5659860,잘만든 로맨스판타지,1
8205396,불륜은 불륜이다 조장하지마라,0
5462872,살아있는 시체들의 밤이 90년대 영화라는 사람은 뭐지 ㅋㅋㅋㅋ,1
7102018,재밋기만 하고만 !!,1
8769580,"금성티비 1人 추가요 ㅋㅋ어릴때 정말 테이프가 늘어날때까지 보고또보고 했던 영화,,다시 보고싶네요~",1
3843038,여자친구랑 보러 갓다가 진짜 아직도 영화보러가자고 하기 민망하다 OO,0
8407112,일기는 일기장에 쓰도록...,0
8601861,이런 특별한 작품을만나게되어 너무기쁩니다 작가가누군지 너무궁금해요,1
4090422,보는내내 가볍운마음으로 ㅋ 즐길수있었던 영화~ㅋ 재미있어요~ㅋ,1
3036603,베드신 굳,1
4372978,스티븐 시걸은 왜 은퇴하지 않나. 영화는 죽어 나가는데...,0
4042282,왜 망했는지 알겠다. 배우들의 연기는 더더욱 최악.,0
4413073,웨스턴무비의 교과서,1
104298,말이 필요없어요 최고의 가족영화라고 봅니다. 적극추천,1
819657,재미도 재미지만 OST는 애니메최강급. 감동이다.,1
46750,예수님 힘내시고 석가탄신일보다 석탄일이 더큰 날이예여,1
7448993,일베로,0
10022793,1인칭 시점 영화..카메라 흔들고 앵글 안맞고..머리가 어찔거려 보다가 꺼버림..이런류의 영화좀 그만 만들어라..,0
9116069,존경합니다. 보고싶습니다,1
3225357,최고다! 내가 원하는 모든것을 갖춘 영화,1
10190387,정말 완벽한 영화였습니다.. 할말을 잃게만듦.. 특히 마지막에 소름..,1
10222744,이 영화를 보고 호모클레멘타인이 되었습니다.,1
7480223,너무 웃겨서 죽을뻔,1
9907774,애드리언...!!! 애드리언..!!! 아이러브유..! 아이러브유...!!!...아이러브유...,1
8415198,"우리와는 환경차가 있지만 토론방식의 수업이 독특하고 뭐가 옳고 그름인지를 ...입장 바꿔 생각하며 보게 해준다.선생과,학생의 시각 뭐 다를게 뭐가 있는가?단 들을 귀와 이해와 관용인데..그것은 이 틀의 밖에서의 형성도 영향을 준다.",1
7688940,재밌다,1
6100094,4.4,0
5832643,김수로성동일짱!이렇게재밌는영화를왜 몰랐을꼬,1
3359843,끝까지 앉아있기가 넘 힘들었음.. 재미도.. 내용도.. 감동도.. 최악임..,0
236420,케이블TV로 봤다. 진지하기는 한데 어쨌거나 졸작이다.,0
9844514,진짜 배우들연기력이 대박이다..,1
7895807,전쟁에 영웅따위는 없다,1
6400466,지루하고 졸린데 평점이좋아서 뒤로갈수록 재밌을줄알고 억지로 봤다ㅡㅡ졸려 재미없고 시시함,0
267621,키아누의 연기변신은 괜찮았으나 도대체 이게 영환지..,0
10169061,그냥 노잼 뻔한내용ㅇㅇ 남자배우둘만 잘생김,0
7418534,선배님....,1
6240181,"유치해서 보다 말았다. 억지스러운 전개에 리얼리티는 0, 흥미 0, 몰입도 0",0
8203522,춴나 재밌네 ㅡㅡ 액션 좋고 스토리도 미흡하지만 좋고 보면서 아드레날린 뿜는데 ㅡㅡ 1점 준 아이들은 뭐지 8.5점 이상은 됨 걱정말고 보세요,1
2223206,"아무 것도 느낄 수 없는, 그 무엇도 느낄 것이 없는 영화.",0
9733799,첨엔 에로사극인줄 알고 궁금해서 뭔가 하고 봤는데 점점 볼수록 진지하게 보게됐다. 야하단 생각보다는 내가 여자라 그런지 어우동이 너무 가여웠다. 진심.백도빈이 어우동이 자기 부인줄 알고 나중에 진상부릴때통쾌했음.생각보다 감명깊게봤다.,1
8469813,잔잔한 공포가 좋았다.,1
6482865,조금 졸리긴했지만 재밌었다.마지막엔 내가슴을 울렸다.만약 이걸 찰흙이아닌 진짜사람이 연기했다면 난 정말눈물을 흘렸을지도 모른다.,1
3935909,심란하지만 속깊은 알찬 할람의 성장영화,1
47095,다운 받는데...재목만 보고 애로 영화인줄 알았네 ^^ 안 볼만함,0
8204102,1등이다. 1등이다.,1
4305204,드라마가 막장인데 액션마저도 별볼일없네,0
1289169,집에 테이프가 있길래 봤는데.................,1
3789108,잼있다 ㅋㅋ,1
10277004,박평식 평론가가 7점 준 영화입니다.,1
4654605,"배우들연기좋은데,, 구성 연출력 특수효과 모두 엉망진창의 졸작",0
60855,1%의 어떤것 정말 재밌어요.. ㅋㅋ,1
5759157,감동인 영화네요. 이런 영화를 야한 영화로 보지 말았으면....,1
9484206,일반인만 나왔으면합니다,0
3816306,"빨간 풍선을 따라가는 아이, 아이를 통해 행복해지는 이들.. 아름답다..",1
10220272,"너무 어설프다...캐릭터들도 현실감이 떨어져 몰입에 방해가 되고, 5~6점대가 적당할듯",0
4780367,알바드립치지마라. 난 진짜 보기 좋았다고,1
9804229,1점도 주기 아까운영화 첫사랑의 풋풋함도 없고 그냥 단지 육체적인 욕구만 채울려고 하는 저급영화 그냥육체적인사랑을첫사랑이란 단어에 억지로 끼워넣을려고 한 영화 최악의영화다,0
10101634,액션이 부족한 가운데 이야기 자체가 허접하군,0
4690458,어려운 상황에서도 최선을 다해서 노력했던 7인의 감.동.적.인 이야기,1
9025861,여주 굳이 안해도 될껀 다떠벌리고 다녀서 아버지 죽게해 광철이 몇년간 죽은채로 살고 총리아들은 만나지말라는거 만나서 깨져 힘은 없으면서 왜자꾸 죽으려 발광하는지 모르겟음 극중 서인애 암적인 존재인듯 복수에 공감이 안가는상황에서 이런 전개는 답답하기만함,0
4320015,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜너무재밋음 2탄기대,1
9449862,다 좋은데 절친이 죽자 애인 뺏음 ㅠ 그거 빼고 만점이라 9점. 친구 불쌍타 ㅠㅠ,1
7857878,우스꽝스러운 싸움씬,0
7681828,인생은 기쁨과 슬픔이 엇갈리는 한 편의 연극이지.,1
3924721,영화감독이 나한테 처 발리고 싶구나.,0
2383765,"아름답다,아름답다, 매우 아름답다!",1
1298776,천상에서 만난 예쁜 그림동화^^,1
4396786,ㅋㅋㅋㅋ.... 진짜 내내 웃다나왔어요. 감동적이다라는 말보다는 유쾌하네요,1
7945643,대박,1
4253758,그냥 기분만 더러워지는 영화,0
9721364,별한개도주기아까움 런닝타임은 또 왜이렇게긴지꾹뀩참으면서봣다 내만원....,0
5980599,탄탄한 스릴러+ 샤론스톤,1
5139683,생각해볼 대사들도 있었지만 내용이 너무 난잡했다,0
8714418,영화간에서 안보길 잘한듯 100원도 아까움,0
3107684,번지수 잃고 갈팡질팡,0
9219120,아이들과 보기에 정말 좋은 영화네요. 아이들에게 교훈도 주고 더불아 사는 법을 알려주는 영화.,1
8040289,"솔직히 얼핏봐도 방송의도나 뜻하는 바를 모르겠다?어느순간 취지와 다르게 흘러가는듯하다.잘사는 연예인집에가서 밥먹고 땡~오히려 위화감만 조성한다 그렇다고 소소한 밥상이 자주나오는것도아님,?",0
10041583,예수를 믿지 않는 자들이보면 이거 뭐여 하겠지..,0
9985812,맹꽁치의 놀이터.. 쉐프들이 불쌍해지는 프로다,0
2435704,북한군을 인간적으로 묘사하여 당시 논란이되던 문제의작품,0
4869399,제니퍼 로페즈 .. 아 좋다,1
4359306,마음 따스한 영화,1
6191666,재미도없고 그냥 저질 싸구려 이걸 돈주고 봤다는게 ..,0
3971001,섬세하게 잘 만들어진 영화라 느꼈는데 역시 여성 감독님이시네요,1
9482222,계속 그냥 돌아가며 총쏘는 걸로만 끝나는 싱거운 스토리에 당황... 서바이벌 과정이 너무 빨리 끝나서 긴박감이 오히려 반감됐음. 솔직히 결말 등의 부분도 이미 많이 쓰는 클리셰였음.,0
8889278,"평점1도 아깝다. 내용도 없고, 웃기지도 않고. 시간, 돈 낭비",0
110664,액션과 멜로가 잘 조화된 영화.곽부성의 눈빛이 너무나도 빛났던 영화!,1
6092748,다케우치 유코를 알게해준 영화 ~ 잔잔한 일본영화 느낌 참 좋았음~ ㅋ,1
9426269,연기 지망생 들을 데려다 쓴것인가? Rome이나 스파르타쿠스를 보고 배워라.,0
9224410,초등학생때 본 기억이 남 .. 맨날 케이블에서 이것만 틀어줌 ㅋㅋ,1
9559149,명작은 명작 정말 아름다움,1
9844168,너무 잔인하고 이해하기가 난해함,0
9669546,눈물 쥐어짜기에 급급한 뻔한 스토리전개..,0
7872680,뭡니까 이건;,0
3057578,주윤발만이 유일한 <도신>이다.,0
6602074,쩌네,1
8392887,평점에 낚이면 아까운 시간만 낭비하는 꼴...,0
901185,이영화를 검색하는 이가 있을까?..있다면..보셔요..,1
10236687,적어도 항일 투쟁관련영화라면? 뭔가 역사적 근거가 쬐끔이라도 있어야지 이건 뭐 그냥 ㅡ성룡의 취권이 이 쓰레기 보단 백배 나음,0
7666898,세월을 역행하다.,0
1990653,다큐멘터리 영화이니 흥미있는 사람만 보길 권합니다. 본인은 만족했습니다.,1
8620787,헐 재미있었는데 ;;; 저사람들 뭔가요 ;; 애들이 재미있게 보던데요 ^^ ㅎ,1
3145421,그냥,0
9293013,좀비 코미디는 처음이네요ㅋㅋㅋㅋ 다음엔 좀비시티 나오겠어요,0
8358802,극중 박준하씨의 와꾸가 아주 인싱적이네요,1
7458756,완전 박진감과 스릴이 넘치네욜ㅋㅋ근데 한글자막이 없어서 불편...........,1
7726424,재미없을거같음,0
1988132,ㅡㅡ할말없음.....재밌다는님들은일부로그러는거임,0
4289064,ㅡㅡ?이게공포영화임?공포장면하나도없는데;애들이랑 이거보다가 잠ㅋ;그냥자장가수준,0
8828514,태조랑 태종이 이드라마에 나오는게 역사적인물에 가깝고 이사극은 내가 아주아주어려서못봤는데 연기력+작품성+실제정사랑 야사가 일치하는 사극이다.,1
7464426,더이상 피해자가 없길 바라며,0
7780304,개인의 추상적인 생각을 이해할순 없다,0
9825739,국민 수준하곤ㅋㅋㅋ 이런걸 영화라고 보여주는 자신감은 도대체 어디서 나오는건가?,0
9735591,쓰레기 오브 쓰레기 공짜로봐도억울ㅎ,0
8789344,여자 주인공이 예뻐서 끝까지 봤다,0
10002192,"원작을 안 읽어서인지 처음 기대한 건 유카와와 이시가미의 대결구도였다. 기대했던 건 적어서 조금 아쉬웠다. 하지만 이런 기대를 잊게 만드는 내용, 몰입도 그리고 연기력은 보는 내내 소름을 돋게 만들었다. 츠츠미 신이치의 팬이 될 것 같다.",1
6964652,메마른 현실속을 살아가는 나에게 따듯한 감성을 남겨준 기적같은 드라마,1
7278803,ㅆㄹ ㄱ,0
9424494,솔직히 별 기대안하고 봤는데.. 역시 잘했었어,0
9933101,완성도 높고 재밌었습니다. 아이언맨 한국 우뢰매 씨지보다 훨낫다고 봄,1
9373791,같이 늙어가는구먼....세월이 많이 지났네...^^,1
1981543,황비홍의 위신을 땅바닥으로 그냥 팍,0
6240284,"신곡 나온 아이돌 홍보를 너무 하고, 이휘재 유명한 사람들 너무 아는척, 잘난척 꼴보기 싫어 안 봄",0
6571659,이런 ㅅㅂ 이거 배트맨 맞아? 왜 별점에 마이너스는 없는거야 1점도 아까워,0
3779417,흉악범출신 작가에게 속는 기분... 뭔가 잘 못 됐다.,0
9349260,출연한 배우들에 비해 뒤떨어지는 영상. B급 영화,0
720647,3편으로 끝난게 너무 아쉽다....내사랑~~~,1
5981651,아련하게 계속 해서 기억이 나네요,1
4581325,몰입짱..여운이 기네요...,1
8480318,소재가 참신..여주도 이뿌고,1
10060057,감독의 연출력이 조금 딸리고. . .주인공들은 겁은 열라 많으면서 따로따로 혼자서 집안을 돌아다녀 ㅋ,0
5528764,미국적이지 않아서 좋았던 영화,1
4202196,나쁜넘아 넌나오는게아니었어 너땜시내돈철라많이 날라감 ㅋㅋ,0
9868362,영화에 비해 평점이 너무 낮네요,1
6982798,ㅋㅋㅋㅋㅋ아는사람만 아는영화 오멘이나 데드쉽이나 진짜 무섭게본듯,1
9447554,우리 친할머니랑 동갑이셨구나... 우리 할머니는 얼마전에 돌아가셨는데... 아직 안믿겨지고 그립네요... 할머니 사랑해요~,1
842254,아 짱나 엔딩이뭐이래? .해피엔딩을 시켜줘야지.안본만 못하네,0
9617785,화려한 캐스팅 그러나 내용을 지루함의 끝. 한 네티즌의 리뷰처럼 이 영화는 왕가위 작품의 아류,0
6263788,1편에 비해 부족하지만 여전히 파격적이고 변태적이며 예술적인 포르노그라피,1
9583398,1편재미나게봐서 2편도 봤는데 이거뭐야 ㅋㅋ여주가 이뻐서 봤네 ㅋㅋㅋㅋ,0
5675326,진짜 짜증나는 영화,0
955091,자료화면으로 봤는데..,1
5982186,하이킥 걸이라는 일본영화 보고 옹박 생각나서 다시 봄. 옹박은 훌륭한 영화,1
5073129,원작의 묘미는 어디가고 각색 연출 너무 허접해;;,0
6525398,아이게공포냐?재미없네 그래도 장근석이잘생겨서2점드림,0
8045721,재미가 너무 없네요 하아~!,0
6402111,빨갱이는 있다..,0
7945936,꽝,0
7295093,아싸 심은경,1
6006373,정글의 법칙 볼려다 끝난거 알고 한번 봐밨는데 재미있더라구요!!!,1
178441,잼있네요.. 근데 유령이 뭣때문에 왜 나타난거지요? 3번 봐도모르겠음..,1
87316,제발 한국영화 예술이 어쩌네 저쩌네 하면서 주접떨지 마라!!!!!!!!!,0
2911353,완전 감동이네요..제밑애분은 너무 삭막하시다 ㅠ,1
2902221,뻔한스토리 이제는 지겹다,0
9709966,역시 맘마미아는 영화도 뮤지컬고 명작이고 노래에도 명곡들 천지이지만 댄싱퀸만한게 없지!,1
6304044,원작자가 화낼지도 모른다.,0
1267030,이거 일본영화 러브레터 아닌대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7712434,ㅋㅋ중간에거리버가도시완성했을때지프로포스터나옴,1
8964768,다른 건 난 모르겠고 시댁에 치여사는 나에겐양쪽 시댁 모두에게 경조사 다 챙기고 돌잔치 2번 한다는 자체가 대단하다고 생각했다. 시댁때문에 이혼생각 하고 있어서 그런지 두명 남편 준다해도 안해.,1
765033,재밌다,1
9771260,이 뻔하고 끔직한 공포 영화 공식이 더 소름끼쳐.,0
2882710,공포 영화인데 웃으며 보다가 끝난 영화.,0
2853124,평점이 너무 낮네. 멋진 시도에 내용도 좋았었는데,1
6087622,아기도 너무 귀엽고 당하는 악당들도 귀엽고 잔잔하니 부담스럽지 않고 좋네요,1
3472453,여기도 알바푼거니? 경규야?,1
207811,재미있다. 여성감독으로서 스케일 큰 작품을 만들 수 있는 능력!,1
8799123,유치원생 아들 보는동안 한두번 웃네요^^;;,0
522808,할 말이 없음...최고~,1
158842,다 집어치우고 영화광이 내가 지금껏본 영화중 최악의 영화.돈받고보래도안봐,0
9483756,현실적이고 섬세하게 사랑을 그려냈다. 여러 번 곱씹어 보게 될 영화.,1
6093487,뭘 얘기하고 싶은 영화인지 전혀알수없음 시간과 돈이 아까운 영화 예진이는 여전히 연기 못하네,0
8181479,"60,70년대 스타일의 적응 안되는 영화. 소재가 고갈 되었나? ㅎㅎㅎ",0
7459503,남자 주인공 이름이 러블리임 죤나 사랑스러움.,1
9170968,토르 개꿀잼♥ㅎㅎㅎㅎ,1
8490628,말이 필요없어요!!!ㅎㅎ,1
8588374,일본엔 팬티애니가 있고 한국엔 팬티영화가 있다. 팬티 노출 이외엔 암것도 없는 영화. 가장 중요한 장나라? 찾아가는 신에서 급잘라서 카페 차린다. 주 내용은 팬티 노출과 팬티 분실과 팬티 패티시 뿐이다. 애니로 만들어서 일본에 팔아라. 덕후들 좋아할,0
9872041,이 리뷰들과 평점들 뭐지? 이거 보고 영화봤는데 지루하고 시간만 아깝다..뻔한 이야기에 사업하는 사람들 이정도 사실은 다 아는거 아닌가?처음부터 끝까지 지루함...리뷰에 스릴이 어쩌고 그래서 도데체 그 스릴은 언제쯤 나오나 오기로 봤다. 뭔데?,0
6046760,"완성도 낮고, 식상한 플래쉬백 영화. 다니엘 크레이그의 푸른 눈만이 유일한 볼거리.",0
5318410,인간의 잔악함에 대한 용기있고 책임있는 접근.,0
9070632,버즈와 우디의 다툼과 결국은 해내는 최고의 주인공 최고의 영화,1
3397122,연출만 잘했으면 이정도로 나오지는 아니했을 영화.,0
7458070,가볍게보기좋은영화.뻔한스토리지만가끔은이런영화도좋다,1
586485,코믹은 코믹으로 봐라 패러디하고 카메오들보는 재미도 있다,1
9799340,나는 아직도 헤리포터 앓이중,1
5897850,전설의 시작.,1
9576108,오락성은 2014판보다 나을수 있으나 헐리우드가 고질라라는 네임을 빌려 3류 블록버스터물로 명성을 먹칠한것에 대해 분노를 금치못한다 내가 아는 고질라는 단순 괴수액션 블록버스터에 나오는 수준낮은 크리처물이 아니다,0
2424246,오마이갓 ㅋㅋ,0
10000843,감동적인 여느 결혼식을 보여준다.,1
7138951,참 모호하게 찾아가는 정체성,0
6632586,뱀검 최고였어요ㅎㅎㅎ시즌2도 기대할게요!,1
9071711,임권택감독님예술도 좋지만 먼저 인간이 되셔야 하지 않겠습니까?손주손녀들도 있을텐데 참 부끄러우시겠어요..,0
10215299,"트리스는 헤이즐이되었고 대니얼은 섬에서 탈출하고 영어실력 많이 늘렷네 1, 2 편 이어봣는데 그 다음 시리즈가 어떻게 될지 기대되네요",1
8871123,하..오글의 대명사. 미치도록 오글거림,0
3186699,소장 가치가 없는 영화,0
1888490,보고 또 봐도 질리지않아 이런게 바로 명작,1
9630272,짱구 극장판 중 제일 재미있는 듯!! 그리고 보면서 음식 보니깐 너무 먹고 싶었다ㅠㅠ,1
3611303,담백하고 미소짓게만드는 기분좋은 영화,1
9740666,"하....정말....내가살다살다 이런 하., 평점 처음남겨보는데 CG가 내가 본 재난영화중 역대급이네",0
2093621,"애들 보기엔 잔인, 어른 보기엔...",0
4579609,앞뒤귀신씬빼고 스케일만 컸다면 흥행대박이었을영화...대단합니다.,1
9461288,지루하고 재미없다...,0
9360681,끝이 보이는 사랑...,1
7438601,엄마도 보고 있는데 키스신 같은거 나오고 어휴 ㅡㅡ,1
5765450,한국영화사상 가장 야하고 충격적인 영상ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
8363169,완전 유익하고 재밌다 꼭봐라,1
6448687,옛날에 보다 지루해서 꺼버린 개 졸작,0
9917890,7광구보다 노잼인데....,1
9395100,꼭 이런 눈물 동정 영화는 평점 좋게 주더라 영화로써 재미는 별 2개도 아깝구만,0
5181204,재미없는데...,0
9447409,아빠어디가가 사업적으로변하였다.그예를 보여주는 작품,0
8151839,진짜 재미없음 아오ㄷㄷㄷ,0
1110655,태어나서 처음으로 여화보믄서 엄청울었다..진짜처음이었씀,1
6046376,잠들어있는 그리스도인을 깨워라!주님이 우리에게 주신 사명입니다.,1
4719239,왜 돌아왔니?,0
6087024,아니다.. 이건 그를 향한 영화가 아니다..,0
8070465,슬프다...울면서봤고 끝나고도 혼자 울었다.,1
10083272,"이전, 영화와 한국 뮤지컬로 봤던 것을 직접 뮤지컬 라이브로 보니 더욱 감동 100배 입니다. 주인공의 탁월한 실력과 알면 더 알수록 깊어지는 감동이었어요.^^*",1
6122229,흥겨움에 몸이 들썩들썩,1
280787,노랑머리같다고 기대만 부풀려 놓은 졸작,0
5753433,"차라리 성인용으로 만들지 그랬어요...스토리, 캐릭터, 목소리 불협화음~",0
5278411,너무나도 예쁘면서 슬픈 사랑을 보여준 영화,1
9265814,이거보단 용가리가 낫겠다,0
978144,헤리스포드의 연기가 정말 좋다. 제미있기도 합니다.,1
8497891,콩은 까야 제맛이지 ㅋㅋㅋ,1
9805529,"진짜 완전 내 스타일 웃기고 재밌는 영화였는데, 정말 보고 오랜만에 맘편히 기분좋은 영화였는데 왜이렇게 평이 안좋지..",1
8616100,정말 나도 533명의 자녀가있었으면 하는 생각이나도록 감동깊게 감상한 영화중 TOP 1 인 영화입니다. 이렇게 감동적이고 재미있는 영화는 제가 살면서 여탯것 없었습니다. 이영화를 통해서 저에게 꿈을 주었고 이영화를 통해서 얻은 꿈을 활용하도록하겠습니다,1
9622285,쓰레기(ㅡㅡ;;;;),0
9990228,보지마세요 시간 아까워요 ㅋ,0
876587,정말이지 중독성 있다.특히 시즌6은 정말....,1
8012647,알수 없는 감성을 자극해주는 냄새가 난다 . 그래서 좋다,0
2026228,완전히 낚었다.웬만하면 끝까지 보는편인데...,0
6709763,완전사랑스러운귀요미드라마동해연기짱!,1
9378238,울면서 봤어요 ㅠㅠ따뜻하고..감동했어요~~,1
6673211,우마서먼......... 오,1
10243710,정말 재밌게 본 영화입니다~,1
8559394,정말 별로에요....,0
8734930,일본의 북한에 대한 공포가 은근 녹아있다. 근데 일본 구하는건 김정남이네,0
6144936,시청율을 의식해서인지 진짜 별로였다.,0
6619160,이거 스릴러였어?헐~ 스토리도 이상하고 연기도 이상하고보는 내내짜증났던영화.시간아까움.,0
9319473,애들이 넘 귀엽네요 >ㅁ< 근데 더 많은 애들이 왔으면 좋겠어요 근데 별더주고 싶네요~,1
7014170,내가 너무 기대를 많이 했나봄.ㅠ 1편처럼 외계인이 등장할줄 알았는데... 완전 아님. 정말 지루함.,0
5298636,우리의 현실을 너무도 잘 표현한 영화,1
7208026,♥♥♥,1
9674535,나원;;; 공포택시 이후로 이렇게 공포스럽게 재미없는 영화 처음본다 ㄷㄷㄷ,0
2945143,감독 본인이 스스로 만족할까? KBS에 그냥 있었어야 하지 않았을까 함. 반성하길.,0
9355484,"내가 씬시티1에서 영상만 본 것처럼 이영화도 호불호가 갈릴듯. 계속된 긴장감과 만화적인 캐릭터 표현, 기획에 맞는 연출과 스토리 다 좋았다. 6점대는 오바고 8점은 줘야함.",1
7214811,전문가평점어짜피 그사람들도 개인의견써놓은거평점무시하고 보면 재밋음,1
8986401,"내가 지금껏본 로맨스영화중 거의 일순위로 정말 달달하고,내용도 좋고,감동과 깨닫음까지 있는 영화이다. 2커플다 너무 달달하다. 절대 후회하지않을 영화;-)",1
10056388,이주승때문에 봤는데 영화 이상해요 찜찜하다 우산없이 비 한탕 맞은기분,0
5270306,"이따구로 만들었는데 제정신이 있으면 2편 안나오지, 애들에게도 이런건 못보여주겠다",0
10104996,최고의 코미디 영화ㅋㅋ,1
9944966,"내가 태어나기도 전에,,,, 지금 보니까 진짜 재미 없다",0
9623718,1편보다 재미있고 진화했다 훌륭하다,1
775541,마다가스카랑 동일...지루..,0
1196242,"좋은연기,음악,사람냄새나는영화...즐거운 마지막을 안겨준..^^",1
4490703,전혀 거북스럽지 않게 밀려오는 감동의 눈물콸콸,1
8699612,영화는 해피엔딩이지만 실전을 감당할 자신이 없다면 '아닥'해라..,1
7083455,쩔음,1
5284620,알바진짜 장난아니다 ㅡㅡ,0
9457466,시즌3보구 너무 재밌어서 2도 봤는데...아...욕나오고 화가나서 못보겠네요..뭐 이딴 쓰레기 프로그램이 있어!!..방송을 보면서 스트레스가 쌓이네요,0
4790210,영화를 보느니 차라리 엘리베이터에 두시간동안 갇혀있는게 더 재밌겠다,0
5584158,"제레미섬터 이때완전 두근거렷음 완전 달달 ,,>///신고",1
7335473,짜증나 !!! 아주 막장이네요!! 비비 꼬고~ 또 끼고~~ 비비 꼬는것도 작가능력이네요! 대단하세요~ 정말~~!,0
3547646,구본승을 연예계에서 영원히 추방시켜버린 영화.,0
9521609,김상중 임창정 대박 출연진에 반전이 좋았음.,1
7559446,비싼배우를 쓴 삼류 성인영화.,0
8536483,성준 캐스팅 완벽. 포근하고 순정정인 감수성 백퍼남 연기제대로소화함. 김소연도 연기넘잘하고 다른연기자들도 아주캐릭터에딱딱들어맞게 연기함. 로필은 앞으로도 쭉쭉만들어주시길ㅎ,1
8872514,"영화는 많이 안봅니다만 최근 봤던 영화 중, 인셉션,엣지 오브 투모로우 이후로 최고로 재밌게 봤습니다. 반전 또한 어떤 영화보다 신선했고 소재 또한 인셉션 다음으로 참신하다 생각 합니다.",1
9286398,애니는 디즈니말고는 못보겠다.,0
6537087,그냥 그러네요..,0
9562295,잼나기만하구만 스트레스풀리고좋네,1
9323352,이준익 감독의 안타까운 소모작.,0
9549079,저는 되게재밌게봤는데ㅋㅋㅋ결말까지도 재밌었고ㅋㅋ가족들괴 웃으면서 잘봣네요^^,1
2863752,미국코미디는 정말 나하곤 안맞는갑다.보는내내 유치하고 지루하고..,0
5038258,"충만한 니콜의 매력, 영화는 심심~",0
8409289,1점도 아까운 졸작이거볼 시간에 1편이나 다시 봅시다!,0
4429171,일부러 평점 올리려고 로그인함 어제 비디오로 봤는데 정말 하나도 안무서움,0
9801316,아햏햏 아햏햏 아햏햏.,1
9075492,화려하고 멋있기만 해선 곤란한 비행.,0
8930843,완전 몰입해서 봤다.노출 얘기가 많아 별 기대를 안했는데 노출은 일부분일뿐이고 스토리가 재밌었다.조여정 연기 잘했다!!!,1
8919882,막장드라마콩가루집안을 묘사하며 감독은 남의상처들수셔 어쩌면정말겪은사람들의니야기로 영화만들기바쁜..영혼은악마에게팔아넘기고 감동도 재미도없고 막장콩가루재미만있는 정크무비..화려한캐스팅으로 에블바리쓰레기,0
3180474,백야의 북극권에서 살고싶다..,1
8094365,어설픈.. 그래서 시간 아까운 느낌이 드는 영화. 처연하다,0
9958108,어릴대 TV에서 자주보던 거다 ㅎㅎ,1
7782403,두시간이아까운영화 너무지루함 이야기가 산으로감 진짜싫어,0
6225038,배우들이 이야기를 너무 좋아함..ㅋ,1
4202510,GOOD ^^,1
9316351,ㅡㅡ뭐지 이런 재미없는 영화는 난생처음,0
10074871,여주 가슴에 수술자국이...,0
5123319,사공이 많으면 배가 산으로 간다는데.. 이건 우주까지 뚫고 갈 기세다.,0
3735858,기자에 관한 묻혀버린 좋은 영화,1
3331093,ㅄ같은 또라이 왕이 전나 안웃었으면 10점줬다 ㅅㅂ!!,0
6946882,너무 늦게 알게된 멋진영화,1
7897565,"스토리는 산으로 가고, 양아치들은 차를 몰고.",0
8561949,진짜 오래전에 봤지만 이따금 생각나는영화..최근에 본것도 기억안나는 영화가 있는반면신 하나하나가 아직도 생생하다.어릴때라그런가 제목도 몰랐는데 오랜만에 생각이나 검색하고 검색해서 찾았다! 이거였다!,1
8558226,별 0개도아깝다ㅡㅡ 들어보니까 방송완전 짜고치기더만;좀폐지되라이제제발ㅋㅋ,0
5270359,시간낭비,0
6265850,나루토 극장판 중 최악 중에 악중에 악중에 악!,0
5393647,키아누 리브스 나온대서 봤지만 재미없어서 보다 끈 영화...,0
